frame,team,action,argCount,stopOrUndo,waypoint,attackMode,hasStepRate
2872,8,-1,1,False,True,-1,
2882,0,-1,2,False,True,-1,
2882,9,-1,3,False,True,-1,
2882,6,-1,4,False,,-1,
2882,7,-1,1,False,,-1,
2882,6,-1,4,False,,-1,
2882,2,-1,1,False,True,-1,
2892,2,-1,1,False,True,-1,
2892,8,-1,3,False,True,-1,
2892,6,-1,5,False,True,-1,
2902,0,-1,1,False,,-1,
2902,8,-1,3,False,True,-1,
2902,3,-1,1,False,True,-1,
2912,0,-1,1,False,,-1,
2912,2,-1,2,False,True,-1,
2912,7,-1,5,False,True,-1,
2912,8,-1,1,False,True,-1,
2912,3,-1,1,False,True,-1,
2922,9,-1,3,False,True,-1,
2932,2,-1,2,False,True,-1,
2932,3,-1,1,False,,-1,
2932,8,-1,3,False,True,-1,
2942,9,-1,3,False,True,-1,
2942,2,-1,1,False,True,-1,
2952,0,-1,2,False,,-1,
2952,0,-1,2,False,,-1,
2952,2,-1,1,False,True,-1,
2952,0,-1,2,False,,-1,
2952,8,-1,1,False,True,-1,
2962,3,-1,2,False,True,-1,
2962,8,-1,1,False,True,-1,
2962,5,-1,2,False,,-1,
2962,3,-1,2,False,True,-1,
2972,0,-1,1,False,True,-1,
2972,9,-1,1,False,,-1,
2972,1,-1,9,False,True,-1,
2972,0,-1,1,False,True,-1,
2982,0,-1,1,False,True,-1,
2992,4,-1,5,False,,-1,
2992,3,-1,1,False,True,-1,
2992,5,-1,3,False,True,-1,
3012,0,-1,2,False,True,-1,
3012,8,-1,1,False,True,-1,
3012,3,-1,3,False,True,-1,
3012,0,-1,2,False,True,-1,
3012,6,-1,3,False,True,-1,
3012,2,-1,3,False,True,-1,
3022,1,-1,2,False,,-1,
3022,8,-1,1,False,True,-1,
3032,2,-1,3,False,True,-1,
3032,3,-1,3,False,True,-1,
3032,1,-1,2,False,,-1,
3032,9,-1,2,False,True,-1,
3032,0,-1,4,False,True,-1,
3042,5,-1,2,False,True,-1,
3052,6,-1,5,False,,-1,
3052,2,-1,2,False,True,-1,
3052,9,-1,2,False,True,-1,
3052,2,-1,2,False,True,-1,
3052,3,-1,2,False,,-1,
3062,2,-1,2,False,True,-1,
3062,7,-1,1,False,,-1,
3062,4,-1,14,False,True,-1,
3062,2,-1,2,False,,-1,
3072,0,-1,4,False,True,-1,
3072,6,-1,5,False,,-1,
3072,8,-1,4,False,True,-1,
3072,6,-1,5,False,,-1,
3072,4,-1,5,False,,-1,
3082,8,-1,4,False,True,-1,
3082,9,-1,2,False,True,-1,
3082,0,-1,4,False,True,-1,
3082,2,-1,2,False,True,-1,
3092,8,-1,4,False,True,-1,
3092,3,-1,1,False,True,-1,
3092,7,-1,2,False,True,-1,
3092,8,-1,4,False,True,-1,
3102,3,-1,1,False,True,-1,
3112,6,-1,5,False,True,-1,
3112,3,-1,2,False,True,-1,
3122,7,-1,2,False,True,-1,
3122,2,-1,2,False,True,-1,
3132,2,-1,2,False,True,-1,
3132,5,-1,1,False,True,-1,
3132,8,-1,4,False,True,-1,
3132,3,-1,1,False,True,-1,
3142,8,-1,4,False,True,-1,
3142,2,-1,2,False,,-1,
3142,3,-1,1,False,True,-1,
3142,2,-1,2,False,,-1,
3152,8,-1,4,False,True,-1,
3152,5,-1,1,False,True,-1,
3152,3,-1,1,False,True,-1,
3152,0,-1,1,False,True,-1,
3162,2,-1,2,False,,-1,
3162,0,-1,1,False,True,-1,
3172,4,-1,16,False,True,-1,
3172,0,-1,1,False,True,-1,
3172,0,-1,1,False,True,-1,
3182,0,-1,1,False,True,-1,
3182,3,-1,2,False,True,-1,
3182,2,-1,2,False,True,-1,
3192,5,-1,1,False,True,-1,
3192,0,-1,1,False,True,-1,
3192,0,-1,1,False,True,-1,
3202,5,-1,1,False,True,-1,
3202,8,-1,1,False,True,-1,
3202,0,-1,1,False,True,-1,
3202,1,-1,2,False,,-1,
3202,2,-1,2,False,True,-1,
3202,0,-1,1,False,True,-1,
3212,6,-1,5,False,,-1,
3212,7,-1,2,False,True,-1,
3212,0,-1,1,False,True,-1,
3212,2,-1,2,False,True,-1,
3212,0,-1,1,False,True,-1,
3222,3,-1,1,False,True,-1,
3222,7,-1,2,False,True,-1,
3222,5,-1,2,False,,-1,
3222,2,-1,2,False,,-1,
3232,8,-1,2,False,True,-1,
3232,8,-1,2,False,True,-1,
3232,4,-1,5,False,,-1,
3242,3,-1,2,False,True,-1,
3242,1,-1,2,False,True,-1,
3242,8,-1,3,False,True,-1,
3252,2,-1,4,False,True,-1,
3262,6,-1,3,False,True,-1,
3262,8,-1,4,False,True,-1,
3262,5,-1,2,False,True,-1,
3262,3,-1,2,False,True,-1,
3262,2,-1,2,False,True,-1,
3262,8,-1,4,False,True,-1,
3272,7,-1,2,False,,-1,
3272,2,-1,2,False,True,-1,
3282,5,-1,2,False,True,-1,
3282,7,-1,2,False,,-1,
3282,3,-1,3,False,True,-1,
3282,0,-1,4,False,True,-1,
3282,5,-1,2,False,True,-1,
3292,6,-1,5,False,,-1,
3292,2,-1,2,False,True,-1,
3302,2,-1,2,False,True,-1,
3302,3,-1,2,False,,-1,
3302,9,-1,3,False,,-1,
3302,2,-1,2,False,True,-1,
3302,0,-1,4,False,True,-1,
3312,2,-1,2,False,True,-1,
3312,0,-1,4,False,True,-1,
3322,2,-1,2,False,True,-1,
3332,9,-1,4,False,True,-1,
3332,5,-1,2,False,True,-1,
3342,2,-1,2,False,True,-1,
3342,8,-1,2,False,True,-1,
3352,5,-1,1,False,True,-1,
3352,9,-1,3,False,True,-1,
3352,2,-1,2,False,True,-1,
3352,0,-1,1,False,,-1,
3362,3,-1,3,False,True,-1,
3362,8,-1,2,False,True,-1,
3362,5,-1,1,False,True,-1,
3362,4,-1,5,False,,-1,
3362,6,-1,9,False,True,-1,
3362,5,-1,1,False,True,-1,
3372,9,-1,3,False,True,-1,
3372,3,-1,3,False,True,-1,
3372,6,-1,5,False,,-1,
3382,1,-1,2,False,,-1,
3392,8,-1,2,False,True,-1,
3392,5,-1,2,False,True,-1,
3392,2,-1,2,False,True,-1,
3392,6,-1,5,False,,-1,
3392,1,-1,2,False,,-1,
3402,0,-1,2,False,True,-1,
3402,2,-1,2,False,True,-1,
3402,8,-1,4,False,True,-1,
3402,2,-1,2,False,True,-1,
3402,8,-1,4,False,True,-1,
3412,0,-1,1,False,True,-1,
3412,9,-1,3,False,True,-1,
3412,0,-1,1,False,True,-1,
3412,3,-1,3,False,True,-1,
3432,1,-1,9,False,True,-1,
3442,2,-1,2,False,True,-1,
3452,2,-1,2,False,True,-1,
3452,7,-1,3,False,True,-1,
3452,5,-1,2,False,True,-1,
3452,0,-1,4,False,True,-1,
3452,1,-1,9,False,True,-1,
3462,3,-1,3,False,True,-1,
3462,5,-1,2,False,True,-1,
3462,9,-1,3,False,True,-1,
3462,8,-1,3,False,,-1,
3462,8,-1,3,False,,-1,
3462,7,-1,2,False,,-1,
3482,5,-1,1,False,True,-1,
3482,3,-1,2,False,,-1,
3482,0,-1,1,False,True,-1,
3482,4,-1,5,False,,-1,
3492,0,-1,1,False,True,-1,
3492,5,-1,1,False,True,-1,
3492,4,-1,5,False,,-1,
3492,2,-1,3,False,True,-1,
3502,4,-1,5,False,,-1,
3502,8,-1,4,False,True,-1,
3502,9,-1,4,False,True,-1,
3502,8,-1,4,False,True,-1,
3512,8,-1,4,False,True,-1,
3512,0,-1,1,False,True,-1,
3512,9,-1,4,False,True,-1,
3512,2,-1,4,False,True,-1,
3512,1,-1,9,False,True,-1,
3522,0,-1,1,False,True,-1,
3522,8,-1,2,False,True,-1,
3522,6,-1,5,False,,-1,
3522,0,-1,1,False,True,-1,
3532,5,-1,2,False,,-1,
3532,9,-1,4,False,True,-1,
3532,1,-1,9,False,True,-1,
3552,6,-1,3,False,True,-1,
3552,1,-1,9,False,True,-1,
3552,9,-1,4,False,True,-1,
3552,5,-1,1,False,True,-1,
3562,3,-1,2,False,True,-1,
3562,8,-1,2,False,True,-1,
3572,8,-1,2,False,True,-1,
3572,8,-1,3,False,,-1,
3572,9,-1,4,False,True,-1,
3572,8,-1,3,False,,-1,
3572,0,-1,1,False,,-1,
3572,3,-1,3,False,True,-1,
3582,3,-1,3,False,True,-1,
3582,5,-1,1,False,,-1,
3592,2,-1,3,False,True,-1,
3592,7,-1,1,False,,-1,
3592,2,-1,3,False,True,-1,
3612,3,-1,2,False,,-1,
3612,2,-1,3,False,True,-1,
3622,9,-1,3,False,,-1,
3622,3,-1,2,False,,-1,
3632,0,-1,1,False,True,-1,
3632,9,-1,3,False,,-1,
3632,2,-1,4,False,True,-1,
3642,2,-1,4,False,True,-1,
3642,2,-1,4,False,True,-1,
3652,2,-1,4,False,True,-1,
3652,4,-1,1,False,True,-1,
3652,2,-1,4,False,True,-1,
3652,5,-1,3,False,True,-1,
3652,4,-1,1,False,True,-1,
3652,9,-1,4,False,True,-1,
3662,0,-1,4,False,True,-1,
3672,9,-1,4,False,True,-1,
3682,6,-1,5,False,,-1,
3682,2,-1,0,False,,-1,
3682,8,-1,7,False,True,-1,
3682,0,-1,1,False,True,-1,
3682,5,-1,3,False,True,-1,
3692,8,-1,7,False,True,-1,
3702,5,-1,1,False,True,-1,
3702,3,-1,3,False,True,-1,
3702,2,-1,2,False,,-1,
3702,5,-1,1,False,True,-1,
3712,0,-1,4,False,True,-1,
3712,9,-1,4,False,True,-1,
3712,4,-1,5,False,,-1,
3722,7,-1,1,False,True,-1,
3722,2,-1,4,False,True,-1,
3722,1,-1,2,False,,-1,
3732,7,-1,1,False,True,-1,
3732,2,-1,4,False,True,-1,
3732,9,-1,3,False,True,-1,
3732,9,-1,3,False,True,-1,
3732,1,-1,2,False,,-1,
3742,3,-1,3,False,True,-1,
3742,8,-1,3,False,,-1,
3742,3,-1,3,False,True,-1,
3752,3,-1,3,False,True,-1,
3752,2,-1,4,False,True,-1,
3752,3,-1,3,False,True,-1,
3762,3,-1,3,False,True,-1,
3762,4,-1,5,False,,-1,
3762,3,-1,3,False,True,-1,
3772,3,-1,3,False,True,-1,
3772,3,-1,3,False,True,-1,
3772,2,-1,4,False,True,-1,
3772,8,-1,7,False,True,-1,
3772,6,-1,5,False,,-1,
3772,3,-1,3,False,True,-1,
3782,6,-1,5,False,,-1,
3782,3,-1,3,False,True,-1,
3782,6,-1,5,False,,-1,
3792,6,-1,5,False,,-1,
3792,2,-1,4,False,True,-1,
3792,0,-1,1,False,,-1,
3792,8,-1,7,False,True,-1,
3802,5,-1,1,False,True,-1,
3802,1,-1,9,False,True,-1,
3812,5,-1,1,False,True,-1,
3812,2,-1,4,False,True,-1,
3812,2,-1,4,False,True,-1,
3812,5,-1,2,False,,-1,
3822,9,-1,3,False,True,-1,
3822,2,-1,4,False,True,-1,
3822,3,-1,3,False,True,-1,
3832,3,-1,3,False,True,-1,
3832,0,-1,3,False,True,-1,
3832,3,-1,3,False,True,-1,
3832,0,-1,3,False,True,-1,
3832,2,-1,2,False,True,-1,
3832,1,-1,9,False,True,-1,
3842,8,-1,2,False,True,-1,
3842,3,-1,3,False,True,-1,
3842,5,-1,2,False,,-1,
3842,8,-1,2,False,True,-1,
3842,7,-1,2,False,True,-1,
3842,2,-1,2,False,True,-1,
3842,1,-1,9,False,True,-1,
3852,3,-1,3,False,True,-1,
3852,9,-1,4,False,True,-1,
3862,7,-1,1,False,True,-1,
3862,2,-1,2,False,,-1,
3862,0,-1,4,False,,-1,
3862,8,-1,3,False,,-1,
3862,4,-1,5,False,,-1,
3872,0,-1,4,False,,-1,
3872,5,-1,2,False,True,-1,
3872,4,-1,5,False,,-1,
3872,7,-1,1,False,True,-1,
3872,3,-1,3,False,True,-1,
3872,6,-1,5,False,,-1,
3872,2,-1,4,False,True,-1,
3882,3,-1,3,False,True,-1,
3882,6,-1,5,False,,-1,
3882,2,-1,4,False,True,-1,
3882,3,-1,3,False,True,-1,
3882,0,-1,5,False,True,-1,
3882,1,-1,9,False,True,-1,
3892,9,-1,7,False,True,-1,
3892,7,-1,2,False,True,-1,
3892,0,-1,5,False,True,-1,
3902,0,-1,5,False,True,-1,
3902,8,-1,7,False,True,-1,
3912,0,-1,5,False,True,-1,
3912,8,-1,7,False,True,-1,
3912,9,-1,7,False,True,-1,
3922,7,-1,2,False,True,-1,
3922,0,-1,2,False,True,-1,
3932,7,-1,2,False,True,-1,
3932,5,-1,3,False,True,-1,
3932,9,-1,7,False,True,-1,
3932,7,-1,2,False,True,-1,
3942,8,-1,2,False,True,-1,
3942,0,-1,1,False,True,-1,
3942,8,-1,2,False,True,-1,
3952,5,-1,1,False,True,-1,
3962,1,-1,9,False,True,-1,
3962,4,-1,5,False,,-1,
3962,7,-1,5,False,True,-1,
3972,3,-1,5,False,True,-1,
3972,7,-1,5,False,True,-1,
3982,8,-1,7,False,True,-1,
3982,0,-1,4,False,True,-1,
3992,5,-1,4,False,True,-1,
3992,4,-1,0,False,,-1,
4002,5,-1,4,False,True,-1,
4002,0,-1,3,False,True,-1,
4002,0,-1,3,False,True,-1,
4012,3,-1,1,False,True,-1,
4012,2,-1,1,False,True,-1,
4012,4,-1,0,False,,-1,
4012,9,-1,3,False,True,-1,
4012,3,-1,1,False,True,-1,
4012,2,-1,1,False,True,-1,
4012,3,-1,1,False,,-1,
4022,7,-1,1,False,,-1,
4022,2,-1,3,False,True,-1,
4032,8,-1,2,False,True,-1,
4032,0,-1,4,False,,-1,
4042,2,-1,3,False,True,-1,
4042,0,-1,4,False,,-1,
4042,6,-1,1,False,True,-1,
4042,4,-1,5,False,,-1,
4042,3,-1,1,False,True,-1,
4052,2,-1,4,False,True,-1,
4052,9,-1,7,False,True,-1,
4052,7,-1,5,False,True,-1,
4072,2,-1,1,False,True,-1,
4072,2,-1,1,False,True,-1,
4082,3,-1,4,False,True,-1,
4082,8,-1,2,False,True,-1,
4082,5,-1,3,False,True,-1,
4082,8,-1,2,False,True,-1,
4092,7,-1,5,False,True,-1,
4092,6,-1,5,False,,-1,
4102,0,-1,1,False,,-1,
4102,8,-1,1,False,True,-1,
4102,2,-1,2,False,True,-1,
4112,7,-1,5,False,True,-1,
4112,2,-1,2,False,True,-1,
4112,5,-1,4,False,True,-1,
4122,0,-1,3,False,True,-1,
4122,0,-1,3,False,True,-1,
4122,2,-1,2,False,True,-1,
4132,7,-1,5,False,True,-1,
4132,0,-1,3,False,True,-1,
4132,9,-1,7,False,True,-1,
4132,6,-1,5,False,,-1,
4132,1,-1,2,False,,-1,
4132,3,-1,0,False,,-1,
4142,7,-1,5,False,True,-1,
4142,6,-1,5,False,,-1,
4142,0,-1,3,False,True,-1,
4142,6,-1,5,False,,-1,
4142,4,-1,5,False,,-1,
4152,4,-1,5,False,,-1,
4152,7,-1,5,False,True,-1,
4162,7,-1,5,False,True,-1,
4162,5,-1,4,False,True,-1,
4162,3,-1,5,False,True,-1,
4172,6,-1,5,False,,-1,
4172,7,-1,5,False,True,-1,
4172,0,-1,5,False,True,-1,
4172,2,-1,4,False,True,-1,
4172,6,-1,5,False,,-1,
4172,8,-1,9,False,True,-1,
4172,5,-1,4,False,True,-1,
4182,0,-1,5,False,True,-1,
4182,2,-1,4,False,True,-1,
4182,8,-1,9,False,True,-1,
4192,7,-1,5,False,True,-1,
4192,3,-1,2,False,,-1,
4202,7,-1,5,False,True,-1,
4202,7,-1,5,False,True,-1,
4202,2,-1,4,False,True,-1,
4212,7,-1,5,False,True,-1,
4212,2,-1,4,False,True,-1,
4212,0,-1,3,False,,-1,
4222,3,-1,1,False,True,-1,
4222,9,-1,5,False,,-1,
4222,6,-1,3,False,True,-1,
4222,8,-1,1,True,,-1,
4232,3,-1,1,False,True,-1,
4232,9,-1,5,False,,-1,
4232,6,-1,3,False,True,-1,
4242,6,-1,3,False,True,-1,
4242,3,-1,1,False,True,-1,
4242,8,-1,1,False,,-1,
4242,0,-1,1,False,True,-1,
4242,7,-1,5,False,True,-1,
4242,0,-1,1,False,True,-1,
4242,6,-1,3,False,True,-1,
4242,5,-1,3,False,True,-1,
4242,2,-1,2,False,True,-1,
4242,7,-1,5,False,True,-1,
4252,2,-1,2,False,True,-1,
4252,7,-1,5,False,True,-1,
4262,7,-1,5,False,True,-1,
4262,2,-1,2,False,,-1,
4272,0,-1,1,False,True,-1,
4272,7,-1,5,False,True,-1,
4282,3,-1,5,False,True,-1,
4282,0,-1,1,False,True,-1,
4282,7,-1,5,False,True,-1,
4282,7,-1,5,False,True,-1,
4282,4,-1,5,False,,-1,
4292,5,-1,6,False,True,-1,
4292,7,-1,5,False,True,-1,
4292,2,-1,4,False,True,-1,
4292,5,-1,6,False,True,-1,
4302,3,-1,6,False,True,-1,
4302,7,-1,5,False,True,-1,
4302,0,-1,2,False,True,-1,
4302,2,-1,2,False,True,-1,
4302,3,-1,6,False,True,-1,
4302,0,-1,2,False,True,-1,
4312,9,-1,10,False,True,-1,
4312,6,-1,5,False,,-1,
4312,2,-1,4,False,True,-1,
4312,6,-1,5,False,,-1,
4322,8,-1,10,False,True,-1,
4322,7,-1,5,False,True,-1,
4322,6,-1,5,False,,-1,
4322,8,-1,10,False,True,-1,
4322,6,-1,5,False,,-1,
4332,2,-1,2,False,True,-1,
4332,7,-1,5,False,True,-1,
4332,0,-1,0,False,,-1,
4332,8,-1,10,False,True,-1,
4342,5,-1,6,False,True,-1,
4342,9,-1,3,False,True,-1,
4342,9,-1,3,False,True,-1,
4342,5,-1,6,False,True,-1,
4352,2,-1,3,False,True,-1,
4352,0,-1,1,False,,-1,
4352,7,-1,5,False,True,-1,
4362,3,-1,1,False,True,-1,
4362,7,-1,5,False,True,-1,
4372,8,-1,10,False,True,-1,
4372,9,-1,3,False,True,-1,
4382,0,-1,4,False,True,-1,
4382,4,-1,3,False,True,-1,
4382,2,-1,1,False,True,-1,
4382,7,-1,5,False,True,-1,
4382,5,-1,6,False,True,-1,
4382,8,-1,10,False,True,-1,
4382,4,-1,3,False,True,-1,
4392,8,-1,10,False,True,-1,
4392,6,-1,5,False,,-1,
4392,4,-1,3,False,True,-1,
4392,6,-1,5,False,,-1,
4402,8,-1,10,False,True,-1,
4402,3,-1,2,False,,-1,
4402,4,-1,3,False,True,-1,
4402,6,-1,5,False,,-1,
4402,6,-1,5,False,,-1,
4412,4,-1,3,False,True,-1,
4412,2,-1,6,False,True,-1,
4412,5,-1,3,False,,-1,
4412,8,-1,3,False,,-1,
4422,3,-1,1,False,True,-1,
4422,2,-1,6,False,True,-1,
4432,4,-1,5,False,,-1,
4432,8,-1,12,False,True,-1,
4432,2,-1,6,False,True,-1,
4442,1,-1,2,False,,-1,
4442,3,-1,6,False,True,-1,
4442,9,-1,6,False,,-1,
4442,5,-1,4,False,True,-1,
4452,5,-1,4,False,True,-1,
4452,7,-1,6,False,,-1,
4452,2,-1,7,False,True,-1,
4452,3,-1,1,False,True,-1,
4462,1,-1,2,False,,-1,
4462,7,-1,5,False,True,-1,
4462,0,-1,2,False,True,-1,
4472,2,-1,6,False,True,-1,
4472,0,-1,2,False,True,-1,
4472,7,-1,5,False,True,-1,
4482,3,-1,2,False,,-1,
4482,5,-1,1,False,True,-1,
4482,2,-1,6,False,True,-1,
4482,7,-1,5,False,True,-1,
4492,0,-1,1,False,True,-1,
4492,0,-1,1,False,True,-1,
4502,4,-1,5,False,,-1,
4512,7,-1,5,False,True,-1,
4512,6,-1,3,False,True,-1,
4512,9,-1,3,False,True,-1,
4512,2,-1,6,False,True,-1,
4512,5,-1,2,False,True,-1,
4522,2,-1,5,False,True,-1,
4522,7,-1,5,False,True,-1,
4522,1,-1,16,False,True,-1,
4532,5,-1,4,False,True,-1,
4532,2,-1,5,False,True,-1,
4532,3,-1,4,False,True,-1,
4542,7,-1,5,False,True,-1,
4542,2,-1,1,False,True,-1,
4542,8,-1,12,False,True,-1,
4552,7,-1,5,False,True,-1,
4552,6,-1,3,False,True,-1,
4552,5,-1,4,False,True,-1,
4562,7,-1,5,False,True,-1,
4562,8,-1,1,False,,-1,
4572,0,-1,7,False,True,-1,
4572,3,-1,6,False,True,-1,
4572,9,-1,10,False,True,-1,
4572,6,-1,3,False,True,-1,
4572,0,-1,7,False,True,-1,
4592,2,-1,0,False,,-1,
4592,1,-1,15,False,True,-1,
4592,6,-1,3,False,True,-1,
4592,8,-1,1,False,True,-1,
4602,2,-1,5,False,True,-1,
4602,8,-1,1,False,True,-1,
4602,5,-1,2,False,True,-1,
4602,6,-1,3,False,True,-1,
4602,9,-1,10,False,True,-1,
4612,1,-1,15,False,True,-1,
4612,6,-1,5,False,,-1,
4612,2,-1,1,False,,-1,
4622,0,-1,6,False,,-1,
4622,8,-1,12,False,True,-1,
4622,2,-1,1,False,,-1,
4622,0,-1,6,False,,-1,
4622,7,-1,5,False,True,-1,
4622,5,-1,3,False,,-1,
4622,8,-1,12,False,True,-1,
4622,2,-1,1,False,,-1,
4632,7,-1,5,False,True,-1,
4632,7,-1,5,False,True,-1,
4632,4,-1,0,False,,-1,
4642,9,-1,3,False,True,-1,
4642,5,-1,3,False,,-1,
4642,6,-1,20,False,True,-1,
4642,2,-1,2,False,True,-1,
4652,6,-1,20,False,True,-1,
4652,7,-1,5,False,True,-1,
4652,2,-1,2,False,True,-1,
4652,6,-1,20,False,True,-1,
4652,3,-1,3,False,True,-1,
4662,6,-1,20,False,True,-1,
4662,2,-1,1,False,True,-1,
4672,1,-1,15,False,True,-1,
4672,7,-1,5,False,True,-1,
4672,5,-1,6,False,True,-1,
4672,1,-1,15,False,True,-1,
4672,3,-1,3,False,True,-1,
4672,2,-1,2,False,True,-1,
4682,5,-1,6,False,True,-1,
4682,0,-1,4,False,,-1,
4682,2,-1,1,False,True,-1,
4682,1,-1,15,False,True,-1,
4692,3,-1,1,False,True,-1,
4692,4,-1,4,False,,-1,
4692,2,-1,1,False,True,-1,
4702,3,-1,1,False,True,-1,
4702,9,-1,7,False,,-1,
4712,3,-1,6,False,True,-1,
4712,3,-1,6,False,True,-1,
4712,7,-1,6,False,,-1,
4722,3,-1,6,False,True,-1,
4722,9,-1,7,False,,-1,
4722,0,-1,4,False,True,-1,
4732,2,-1,3,False,True,-1,
4732,2,-1,3,False,True,-1,
4732,6,-1,5,False,,-1,
4742,3,-1,6,False,True,-1,
4762,7,-1,1,False,True,-1,
4762,2,-1,2,False,True,-1,
4762,3,-1,6,False,True,-1,
4772,5,-1,3,False,True,-1,
4772,3,-1,6,False,True,-1,
4772,7,-1,1,False,True,-1,
4782,0,-1,8,False,True,-1,
4782,0,-1,8,False,True,-1,
4782,1,-1,15,False,True,-1,
4792,2,-1,6,False,True,-1,
4792,9,-1,10,False,True,-1,
4792,0,-1,8,False,True,-1,
4802,3,-1,1,False,True,-1,
4802,1,-1,15,False,True,-1,
4802,0,-1,8,False,True,-1,
4802,7,-1,2,False,True,-1,
4802,5,-1,3,False,True,-1,
4812,2,-1,8,False,True,-1,
4812,5,-1,3,False,,-1,
4822,0,-1,8,False,True,-1,
4822,8,-1,14,False,True,-1,
4822,0,-1,8,False,True,-1,
4822,3,-1,2,False,True,-1,
4822,2,-1,1,False,True,-1,
4832,8,-1,14,False,True,-1,
4832,8,-1,14,False,True,-1,
4832,9,-1,10,False,True,-1,
4832,2,-1,2,False,True,-1,
4842,7,-1,2,False,True,-1,
4842,0,-1,8,False,True,-1,
4842,3,-1,7,False,True,-1,
4842,0,-1,8,False,True,-1,
4852,2,-1,8,False,True,-1,
4862,1,-1,15,False,True,-1,
4862,8,-1,1,False,True,-1,
4862,7,-1,2,False,True,-1,
4862,5,-1,3,False,True,-1,
4872,3,-1,2,False,,-1,
4872,7,-1,2,False,True,-1,
4882,1,-1,15,False,True,-1,
4882,2,-1,1,False,True,-1,
4892,6,-1,5,False,,-1,
4892,2,-1,1,False,True,-1,
4892,7,-1,1,False,True,-1,
4902,2,-1,1,False,True,-1,
4902,2,-1,1,False,,-1,
4912,0,-1,1,False,,-1,
4922,0,-1,1,False,,-1,
4922,2,-1,1,False,True,-1,
4922,3,-1,3,False,True,-1,
4922,9,-1,5,False,True,-1,
4922,1,-1,1,False,True,-1,
4932,8,-1,1,False,True,-1,
4932,5,-1,1,False,True,-1,
4932,8,-1,3,False,,-1,
4942,9,-1,5,False,True,-1,
4942,3,-1,6,False,True,-1,
4942,0,-1,4,False,True,-1,
4942,8,-1,14,False,True,-1,
4962,7,-1,2,False,True,-1,
4962,8,-1,4,False,True,-1,
4962,9,-1,10,False,True,-1,
4962,3,-1,7,False,True,-1,
4972,5,-1,6,False,True,-1,
4972,1,-1,2,False,,-1,
4982,2,-1,6,False,True,-1,
4992,9,-1,10,False,True,-1,
4992,1,-1,2,False,,-1,
4992,3,-1,8,False,True,-1,
5002,2,-1,8,False,True,-1,
5002,1,-1,2,False,,-1,
5012,8,-1,3,False,True,-1,
5012,9,-1,10,False,True,-1,
5022,6,-1,5,False,,-1,
5032,7,-1,3,False,True,-1,
5032,7,-1,3,False,True,-1,
5032,7,-1,3,False,True,-1,
5042,9,-1,3,False,True,-1,
5042,1,-1,1,False,True,-1,
5042,8,-1,10,False,True,-1,
5052,8,-1,10,False,True,-1,
5052,3,-1,8,False,True,-1,
5062,6,-1,20,False,True,-1,
5062,7,-1,2,False,,-1,
5062,8,-1,4,False,True,-1,
5062,2,-1,3,False,,-1,
5062,1,-1,1,False,True,-1,
5062,6,-1,20,False,True,-1,
5062,9,-1,3,False,True,-1,
5062,2,-1,3,False,,-1,
5072,6,-1,20,False,True,-1,
5072,2,-1,3,False,,-1,
5072,6,-1,20,False,True,-1,
5072,3,-1,8,False,True,-1,
5082,6,-1,20,False,True,-1,
5082,5,-1,2,False,True,-1,
5082,8,-1,1,False,True,-1,
5092,6,-1,20,False,True,-1,
5092,6,-1,20,False,True,-1,
5102,8,-1,1,False,True,-1,
5102,6,-1,20,False,True,-1,
5102,5,-1,3,False,True,-1,
5102,6,-1,20,False,True,-1,
5112,6,-1,20,False,True,-1,
5112,2,-1,1,False,True,-1,
5112,2,-1,1,False,True,-1,
5112,5,-1,3,False,True,-1,
5112,6,-1,20,False,True,-1,
5122,6,-1,20,False,True,-1,
5122,7,-1,2,False,,-1,
5122,1,-1,1,False,True,-1,
5132,8,-1,1,False,True,-1,
5132,6,-1,20,False,True,-1,
5132,7,-1,2,False,True,-1,
5142,2,-1,1,False,True,-1,
5142,5,-1,2,False,True,-1,
5142,7,-1,2,False,True,-1,
5142,8,-1,1,False,True,-1,
5142,3,-1,6,False,True,-1,
5152,7,-1,2,False,True,-1,
5162,8,-1,10,False,True,-1,
5162,2,-1,2,False,True,-1,
5162,7,-1,2,False,True,-1,
5162,1,-1,17,False,True,-1,
5172,8,-1,3,False,,-1,
5172,7,-1,2,False,True,-1,
5172,3,-1,2,False,,-1,
5182,8,-1,3,False,,-1,
5182,5,-1,1,False,True,-1,
5182,1,-1,17,False,True,-1,
5182,8,-1,3,False,,-1,
5182,7,-1,2,False,True,-1,
5182,5,-1,1,False,True,-1,
5192,2,-1,1,False,True,-1,
5202,3,-1,2,True,,-1,
5202,2,-1,8,False,True,-1,
5202,5,-1,4,False,True,-1,
5212,6,-1,20,False,True,-1,
5212,1,-1,17,False,True,-1,
5212,2,-1,1,False,True,-1,
5212,6,-1,20,False,True,-1,
5212,4,-1,3,False,True,-1,
5212,4,-1,3,False,True,-1,
5212,4,-1,3,False,True,-1,
5212,4,-1,3,False,True,-1,
5222,3,-1,1,False,,-1,
5222,6,-1,20,False,True,-1,
5222,3,-1,1,False,,-1,
5222,8,-1,4,False,True,-1,
5232,6,-1,5,False,,-1,
5232,3,-1,1,False,,-1,
5232,2,-1,1,False,True,-1,
5232,0,-1,4,False,,-1,
5242,5,-1,2,False,True,-1,
5242,1,-1,1,False,True,-1,
5242,3,-1,8,False,True,-1,
