type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
method,com.corrodinggames.rts.gameFramework.j,ad,an(),getHumanPlayerCount,Count non-AI human players,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ao,countAllTeams,NetEngine: int - total teams incl eliminated,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,ao(),getTotalPlayerCount,Count all players including AI,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ap,addAItoGame,NetEngine: void - create AI team game.a.a,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,ap(),addAIToGame,Add AI player to free slot,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,aq,updateNamesOfAI,NetEngine: void - refresh AI display names,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,aq(),updateAllAINames,Update all AI player display names,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ar,maxReconnectAttempts,Maximum reconnect attempts,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ar(),cancelLobbyKickTimer,Cancel and null lobby kick timer [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,as,networkLogging,Network logging enabled (static),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,as(),startLobbyKickTimer,Create and schedule lobby kick timer (60s) [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,at(),getServerStatusText,Build server status display text [sig-backfill: returns java.lang.String],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,au(),getModListString,Semicolon-separated mod list (if hosting) [sig-backfill: returns java.lang.String],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,av,resyncRequested,Resync was requested flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,av(),getNetworkMapPath,Map file path based on connection type [sig-backfill: returns java.lang.String],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,aw,syncFrameThreshold,Sync frame threshold (default 5),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,aw(),isServerOrRelay,Whether isServer or useSteamRelay [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ax,desyncFrameThreshold,Desync detection threshold (default 5),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ax(),getAllTeamsSynchronized,Synced access to all team list [sig-backfill: returns java.util.ArrayList],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ay,serverConnection,Active server connection (ah),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ay(),cleanClosedConnections,Remove connections marked as closed [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,az,lastServerMessage,Last server status message string,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,az(),resetDesyncTracking,Reset desync timers and increment stage [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,b,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,b(String),disconnect,NetEngine: void - disconnect with reason message,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,b(au),isPacketFiltered,NetEngine: boolean - filter unregistered connection packets,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,b(c,n,String,String)
field,com.corrodinggames.rts.gameFramework.j,ad,bA,pendingBanList,Pending ban list (static ArrayList),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bC,banCheckLock,Ban check synchronization lock,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bE,networkStats,Network statistics collector (static ae),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bG,dumpPacketsDebug,Debug: dump raw packets (private),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bH,encryptionEnabled,Encryption enabled flag (private),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bI,encryptionKeyVersion,Encryption key version (private volatile float),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ba,pingAverageMs,Average ping in milliseconds,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bb,pingUpdated,Ping value was updated flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bc,highLatencyDetected,High latency detected flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bd,packetLossDetected,Packet loss detected flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,be,bandwidthLimited,Bandwidth limited flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bf,natPunchthroughOk,NAT punchthrough successful flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bg,externalIpAddress,External/public IP address string,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bh,natTypeString,NAT type description string,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bi,chatMessageQueue,Chat message queue (ConcurrentLinkedQueue),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bj,gameCommandController,Game command controller (game.e),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bk,replayCommandController,Replay command controller (game.e),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bl,stateLock,Network state synchronization lock,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bm,stateChanged,Network state changed flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bs,totalBytesReceived,Total bytes received (long),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bt,totalBytesSent,Total bytes sent (long),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bv,tcpSocket,TCP socket for direct connection,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bw,lastErrorMessage,Last error message string,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,bx,forceDisconnect,Force disconnect requested flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,c,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,c(String,String),formatChatMessage,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,c(au),handleServerPacket,NetEngine: void - process server info/status packets,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,c(c),sendServerInfo,NetEngine: void - push SERVER_INFO to connection,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,d,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,d(),resetSyncState,Reset sync state: clear checksum+lastSentSyncFrame,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,d(au),sendPacketToAll,NetEngine: void - broadcast to all clients,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,d(c),sendIncorrectPassword,NetEngine: void - notify wrong password,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,e,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,e(au),broadcastToAllIncludingRelay,Send packet to all including relay,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,e(boolean),setGamePaused,NetEngine: void - pause/unpause game,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,e(n),kickTeam,NetEngine: void - kick entire team,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,f,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,f(),updateAIDifficulties,Update AI difficulty for all players,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,f(au),sendPacketToServer,NetEngine: void - send to server only,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,f(int),isSlotUsed,NetEngine: boolean - slot occupied check,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,f(n),kickTeamImpl,NetEngine: void - execute team kick + temp ban,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,g,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,g(au),sendToAllClients,Send packet to all clients (server via serverTick),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,h,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,h(String),showError,Show severe error popup (static),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,h(au),sendPacketToClients,NetEngine: void - to clients only,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,i,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,i(String),sanitizeString,Sanitize string: truncate 250+replace control chars (static),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,i(au),sendPacketToAllExceptRelay,NetEngine: void - broadcast excluding relay,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,i(int),cancelNotification,NetEngine: void - dismiss notification by ID,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,j,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,k,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,l,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,l(String),prepareChatMessage,Send chat message (auto-prefix -t for team),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,m,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,m(),performNATPunchthrough,Send test packets to discover external IP,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,n,getString,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,n(String),extractCommandName,Extract command name from prefix string (static),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,o,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,o(String),receiveChatMessage,Receive and display chat message,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,p,getString,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,p(String),sanitizePlayerName,Sanitize player name: trim+replace whitespace (static),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,q,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
field,com.corrodinggames.rts.gameFramework.j,ad,r,useTcpFallback,TCP fallback enabled (static),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,r(),enableChecksum,Enable checksum verification [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,s,resetState,NetEngine: void - reset ~40 fields to defaults,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,s(),resetAllState,Reset all network state fields to defaults,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,t,defaultPort,Default server port (5005),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,t(),emptyPlaceholderT,No-op placeholder [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,u,waitForDisconnect,NetEngine: void - block on bl until disconnected,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,u(),waitForSyncComplete,Block until syncing complete on stateLock,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,v,requestQuickResync,NetEngine: void - enqueue resync command,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,v(),triggerDesyncResync,Trigger desync recovery: add resync command,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,w,doQuickResync,NetEngine: void - load resync save data,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,w(),quickResync,Quick resync: save state+reload+reset checksum counters,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,x,assertAllClientsSynced,NetEngine: void - verify all client sync states,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,x(),checkAllForDesync,Check all connections for desync flags,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,y,bindAddress,Bind address override string,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,y(),getNextUnitId,Get next unit ID (increment serverGameId),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,z,localPlayerState,Local PlayerState reference,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,z(),getCurrentGameId,Get current serverGameId,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ah,a,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ah,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ah,b,getString,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ah,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ah,c,getah,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ah,real-class-v1200
field,com.corrodinggames.rts.gameFramework.j,ah,d,fogMode,Fog of war mode (int, default 2)
field,com.corrodinggames.rts.gameFramework.j,ah,e,allowSpectators,Allow spectators (boolean, default true)
field,com.corrodinggames.rts.gameFramework.j,ah,f,teamCount,Number of teams (int, default 1)
field,com.corrodinggames.rts.gameFramework.j,ah,g,playerCount,Number of players (int, default 1)
field,com.corrodinggames.rts.gameFramework.j,ah,h,gameSpeed,Game speed multiplier (float, default 1.0)
field,com.corrodinggames.rts.gameFramework.j,ah,i,teamsLocked,Teams locked flag (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ah,j,randomSpawns,Random spawn positions (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ah,k,disableNukes,Disable nuke weapons (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ah,l,sharedResources,Shared team resources (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ah,m,allowCustomUnits,Allow custom units (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ah,n,unlockAllTech,Unlock all technology (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ah,o,nukesEnabled,Nukes enabled (boolean, default true)
field,com.corrodinggames.rts.gameFramework.j,ah,p,tournamentMode,Tournament mode (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ah,q,gameDuration,Game duration limit (int),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ak,a,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ak,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ak,b,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ak,real-class-v1200
field,com.corrodinggames.rts.gameFramework.j,ak,c,fieldUnitPos,Checksum field: Unit Position (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,d,fieldUnitDir,Checksum field: Unit Direction (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,e,fieldUnitHp,Checksum field: Unit HP (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,f,fieldUnitId,Checksum field: Unit ID (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,g,fieldWaypoints,Checksum field: Waypoints (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,h,fieldWaypointPos,Checksum field: Waypoint Positions (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,i,fieldTeamCredits,Checksum field: Team Credits (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,j,fieldUnitPaths,Checksum field: Unit Paths (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,k,fieldUnitCount,Checksum field: Unit Count (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,l,fieldTeamInfo,Checksum field: Team Info (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,m,fieldTeam1Credits,Checksum field: Team 1 Credits (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,n,fieldTeam2Credits,Checksum field: Team 2 Credits (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,o,fieldTeam3Credits,Checksum field: Team 3 Credits (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,p,fieldCmdCenter2,Checksum field: Command Center 2 (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
field,com.corrodinggames.rts.gameFramework.j,ak,q,fieldCmdCenter3,Checksum field: Command Center 3 (al) [v19.100 play2动态: 帧0全ok + 帧301+差异检测],verified
method,com.corrodinggames.rts.gameFramework.j,aq,a,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.j.aq,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,aq,b,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.j.aq,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,aq,c,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.j.aq,real-class-v1200
field,com.corrodinggames.rts.gameFramework.j,aq,d,int3,real-class-inferred: com.corrodinggames.rts.gameFramework.j.aq,real-class-v1200
field,com.corrodinggames.rts.gameFramework.j,aq,e,int4,real-class-inferred: com.corrodinggames.rts.gameFramework.j.aq,real-class-v1200
field,com.corrodinggames.rts.gameFramework.j,aq,f,hashIterations,Hash iteration count (static int, default 4)
field,com.corrodinggames.rts.gameFramework.j,aq,g,string1,real-class-inferred: com.corrodinggames.rts.gameFramework.j.aq,real-class-v1200
field,com.corrodinggames.rts.gameFramework.j,aq,h,string2,real-class-inferred: com.corrodinggames.rts.gameFramework.j.aq,real-class-v1200
field,com.corrodinggames.rts.gameFramework.j,aq,i,keyLength,Encryption key length (static int, default 55)
field,com.corrodinggames.rts.gameFramework.j,aq,j,ivLength,IV length (static int, default 66)
field,com.corrodinggames.rts.gameFramework.j,aq,k,tagLength,Auth tag length (static int, default 100)
field,com.corrodinggames.rts.gameFramework.j,aq,l,isEnabled,Encryption enabled (static boolean, default true)
method,com.corrodinggames.rts.gameFramework.j,as,a,do_a,"""[Phase3-method] returns void"" [v19.102 动态: IOException receiving packet 网络包运行时]",verified
method,com.corrodinggames.rts.gameFramework.j,as,b,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.as [v19.102 动态: IOException receiving packet 网络包运行时],verified
method,com.corrodinggames.rts.gameFramework.j,as,c,writeByte,[[MANUAL: single overload - verify with javap]: multi-overload — needs manual disambiguation] Write single byte to buffer (3 overloads) [v19.102 动态: IOException receiving packet 网络包运行时],verified
method,com.corrodinggames.rts.gameFramework.j,as,d,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.as [v19.102 动态: IOException receiving packet 网络包运行时],verified
method,com.corrodinggames.rts.gameFramework.j,as,e,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.as [v19.102 动态: IOException receiving packet 网络包运行时],verified
method,com.corrodinggames.rts.gameFramework.j,as,e(java.lang.String),beginBlock,v19.102 agentE: 与读侧k.b(String)对称开子块; 原writeBlockMarker不精确,verified
method,com.corrodinggames.rts.gameFramework.j,as,f(),isBlockActiveStub,No-op stub returning false [sig-backfill: returns boolean] [v19.102 动态: IOException receiving packet 网络包运行时],verified
method,com.corrodinggames.rts.gameFramework.j,as,g(),getBitCount,Return protocol bit count [sig-backfill: returns int] [v19.102 动态: IOException receiving packet 网络包运行时],verified
method,com.corrodinggames.rts.gameFramework.j,as,h(),close,Close and null all streams [sig-backfill: returns void] [v19.102 动态: IOException receiving packet 网络包运行时],verified
field,com.corrodinggames.rts.gameFramework.j,au,a,connection,Connection reference (c) [v19.102 动态: IOException receiving packet 网络包运行时],verified
field,com.corrodinggames.rts.gameFramework.j,au,b,packetType,v19.102 agentE: switch(au2.b) case 10/20/35/110/160 分发键; 原packetLength错误,verified
field,com.corrodinggames.rts.gameFramework.j,au,c,packetData,Packet data bytes (byte[]) [v19.102 动态: IOException receiving packet 网络包运行时],verified
field,com.corrodinggames.rts.gameFramework.j,au,d,extraId,"v19.102 agentE: 附加ID (默认-1, as.a(int,int)第二参数); 原packetType错误",verified
field,com.corrodinggames.rts.gameFramework.j,au,e,isSystemPacket,Is system packet flag (boolean) [v19.102 动态: IOException receiving packet 网络包运行时],verified
field,com.corrodinggames.rts.gameFramework.j,c,E,connectionState,Connection state integer,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,L,clientVersion,Client version string,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,M,gameSpeedPreference,Game speed preference int,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,N,isRelayConnection,Relay connection flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,O,isSteamRelay,Steam relay flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,P,receivedChunks,Incremented per read() call in ReceiveWorker,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,Q,isRegistrationComplete,Registration complete flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,R,commandRateCount,10s command rate limiter counter,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,S,commandRateStartTime,Rate limiter start timestamp (ms),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,T,commandRateLimited,Rate limit triggered flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,U,packetBytesExpected,Expected inbound packet byte count,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,V,packetBytesRead,Bytes read so far for current packet,verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,W,netEngine,Private final NetEngine reference,verified-exists
method,com.corrodinggames.rts.gameFramework.j,c,a,getad,real-class-inferred: com.corrodinggames.rts.gameFramework.j.c,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,c,b,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.c,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,c,c,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.c,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,c,d,getString,real-class-inferred: com.corrodinggames.rts.gameFramework.j.c,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,c,e(),getPlayerName,Return player name string [sig-backfill: returns java.lang.String],verified-exists
method,com.corrodinggames.rts.gameFramework.j,c,f(),getPlayerIp,Return player IP string [sig-backfill: returns java.lang.String],verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,g,connectTime,Connection timestamp (long),verified-exists
method,com.corrodinggames.rts.gameFramework.j,c,g(),getConnectionId,Return connection ID string [sig-backfill: returns java.lang.String],verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,h,isConnected,Currently connected (boolean),verified-exists
method,com.corrodinggames.rts.gameFramework.j,c,h(),isConnectionAlive,Check if connection still alive [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,i,isAuthenticated,Authentication passed (boolean),verified-exists
method,com.corrodinggames.rts.gameFramework.j,c,i(),disconnect,Internal disconnect handler [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,j,connectionObj,Connection object reference (c),verified-exists
method,com.corrodinggames.rts.gameFramework.j,c,j(),closeConnection,Close and cleanup connection [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,k,assignedSlot,Assigned slot index (int, -1)
field,com.corrodinggames.rts.gameFramework.j,c,m,playerName,Player display name (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,n,ipAddress,Player IP address (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,o,clientVersion,Client version string (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,p,isHostPlayer,Is host player (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,q,isObserver,Is observer/spectator (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,r,isReady,Ready to start (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,s,hasDesynced,Desync detected (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,t,needsResync,Needs resync (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,u,isBanned,Player is banned (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,v,isKicked,Player is kicked (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,w,hasTimedOut,Connection timed out (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,x,pingMs,Current ping ms (int),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,y,packetsLost,Packets lost count (int),verified-exists
field,com.corrodinggames.rts.gameFramework.j,c,z,commandHandler,Command handler reference (game.e),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,A,int6,real-class-inferred: com.corrodinggames.rts.gameFramework.j.g,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,g,a,isEnabled,real-class-inferred: com.corrodinggames.rts.gameFramework.j.g,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,g,b,getString,real-class-inferred: com.corrodinggames.rts.gameFramework.j.g,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,g,c,getString,real-class-inferred: com.corrodinggames.rts.gameFramework.j.g,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,g,d,isEnabled,real-class-inferred: com.corrodinggames.rts.gameFramework.j.g,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,g,e,getString,real-class-inferred: com.corrodinggames.rts.gameFramework.j.g,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,g,f,getString,real-class-inferred: com.corrodinggames.rts.gameFramework.j.g,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,g,g,isEnabled,real-class-inferred: com.corrodinggames.rts.gameFramework.j.g,real-class-v1200
field,com.corrodinggames.rts.gameFramework.j,g,h,hasPassword,Password protected (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,i,pingMs,Ping latency ms (long  -1=unset),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,j,hostPlayerName,Host player name (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,k,hostId,Host identifier (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,l,maxPlayers,Maximum players (int),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,m,isDedicated,Dedicated server flag (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,n,countryCode,Country code (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,o,lastSeenTime,Last seen timestamp (long),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,p,serverPort,Server port number (int),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,q,extraInfoA,Extra info string A (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,g,r,extraInfoB,Extra info string B (String),verified-exists
