type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
field,com.corrodinggames.rts.game.units.d.a,b,a,experimentLevel,Experiment tier level (int),verified-exists
field,com.corrodinggames.rts.game.units.d.a,b,b,requiredResource,Required resource type (a),verified-exists
field,com.corrodinggames.rts.game.units.d.a,b,c,costValue,Experiment cost (float),verified-exists
field,com.corrodinggames.rts.game.units.d.a,b,d,timeValue,Research time (float),verified-exists
field,com.corrodinggames.rts.game.units.d.a,b,e,statMultiplier,Stat multiplier value (float),verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$1,a(am,boolean),canUpgrade,verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$1,K(),getUpgradeTime,"""Phase3-inferred: UpgradeToGunT2Action (gui.actions.upgradeToGunT2""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$1,L(),getUpgradedUnitType,"""Phase3-inferred: UpgradeToGunT2Action (gui.actions.upgradeToGunT2""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$1,a(),getHelpText,"""Phase3-inferred: UpgradeToGunT2Action (gui.actions.upgradeToGunT2""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$1,b(),getName,"""Phase3-inferred: UpgradeToGunT2Action (gui.actions.upgradeToGunT2""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$1,c(),getCost,"""Phase3-inferred: UpgradeToGunT2Action (gui.actions.upgradeToGunT2""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$1,f(),getActionType,"""Phase3-inferred: UpgradeToGunT2Action (gui.actions.upgradeToGunT2""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$1,g(),isInstant,"""Phase3-inferred: UpgradeToGunT2Action (gui.actions.upgradeToGunT2""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$1,i(),getUpgradedUnitTypeSynthetic,"""Phase3-inferred: UpgradeToGunT2Action (gui.actions.upgradeToGunT2""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$2,a(am,boolean),canUpgrade,verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$2,K(),getUpgradeTime,"""Phase3-inferred: UpgradeToGunT3Action (gui.actions.upgradeToGunT3""", cost 11000
method,com.corrodinggames.rts.game.units.d.a,b$2,L(),getUpgradedUnitType,"""Phase3-inferred: UpgradeToGunT3Action (gui.actions.upgradeToGunT3""", cost 11000
method,com.corrodinggames.rts.game.units.d.a,b$2,a(),getHelpText,"""Phase3-inferred: UpgradeToGunT3Action (gui.actions.upgradeToGunT3""", cost 11000
method,com.corrodinggames.rts.game.units.d.a,b$2,b(),getName,"""Phase3-inferred: UpgradeToGunT3Action (gui.actions.upgradeToGunT3""", cost 11000
method,com.corrodinggames.rts.game.units.d.a,b$2,c(),getCost,"""Phase3-inferred: UpgradeToGunT3Action (gui.actions.upgradeToGunT3""", cost 11000
method,com.corrodinggames.rts.game.units.d.a,b$2,f(),getActionType,"""Phase3-inferred: UpgradeToGunT3Action (gui.actions.upgradeToGunT3""", cost 11000
method,com.corrodinggames.rts.game.units.d.a,b$2,g(),isInstant,"""Phase3-inferred: UpgradeToGunT3Action (gui.actions.upgradeToGunT3""", cost 11000
method,com.corrodinggames.rts.game.units.d.a,b$2,i(),getUpgradedUnitTypeSynthetic,"""Phase3-inferred: UpgradeToGunT3Action (gui.actions.upgradeToGunT3""", cost 11000
method,com.corrodinggames.rts.game.units.d.a,b$3,a(am,boolean),canUpgrade,verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$3,K(),getUpgradeTime,"""Phase3-inferred: UpgradeToArtilleryAction (gui.actions.upgradeToArtillery""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$3,L(),getUpgradedUnitType,"""Phase3-inferred: UpgradeToArtilleryAction (gui.actions.upgradeToArtillery""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$3,a(),getHelpText,"""Phase3-inferred: UpgradeToArtilleryAction (gui.actions.upgradeToArtillery""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$3,b(),getName,"""Phase3-inferred: UpgradeToArtilleryAction (gui.actions.upgradeToArtillery""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$3,c(),getCost,"""Phase3-inferred: UpgradeToArtilleryAction (gui.actions.upgradeToArtillery""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$3,f(),getActionType,"""Phase3-inferred: UpgradeToArtilleryAction (gui.actions.upgradeToArtillery""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$3,g(),isInstant,"""Phase3-inferred: UpgradeToArtilleryAction (gui.actions.upgradeToArtillery""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$3,i(),getUpgradedUnitTypeSynthetic,"""Phase3-inferred: UpgradeToArtilleryAction (gui.actions.upgradeToArtillery""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$4,a(am,boolean),canUpgrade,verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$4,K(),getUpgradeTime,"""Phase3-inferred: UpgradeToFlamethrowerAction (gui.actions.upgradeToFlamethrower""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$4,L(),getUpgradedUnitType,"""Phase3-inferred: UpgradeToFlamethrowerAction (gui.actions.upgradeToFlamethrower""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$4,a(),getHelpText,"""Phase3-inferred: UpgradeToFlamethrowerAction (gui.actions.upgradeToFlamethrower""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$4,b(),getName,"""Phase3-inferred: UpgradeToFlamethrowerAction (gui.actions.upgradeToFlamethrower""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$4,c(),getCost,"""Phase3-inferred: UpgradeToFlamethrowerAction (gui.actions.upgradeToFlamethrower""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$4,f(),getActionType,"""Phase3-inferred: UpgradeToFlamethrowerAction (gui.actions.upgradeToFlamethrower""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$4,g(),isInstant,"""Phase3-inferred: UpgradeToFlamethrowerAction (gui.actions.upgradeToFlamethrower""",verified-exists
method,com.corrodinggames.rts.game.units.d.a,b$4,i(),getUpgradedUnitTypeSynthetic,"""Phase3-inferred: UpgradeToFlamethrowerAction (gui.actions.upgradeToFlamethrower""",verified-exists
field,com.corrodinggames.rts.game.units.h,FactoryAction5,a,actionDef,Action definition (s),unverifiable-rebuilt
field,com.corrodinggames.rts.game.units.h,FactoryAction5,b,actionTarget,Action target ref (String),unverifiable-rebuilt
field,com.corrodinggames.rts.game.units.h,FactoryAction5,c,actionValue,Action value (float),unverifiable-rebuilt
field,com.corrodinggames.rts.game.units.h,FactoryAction5,d,actionFlags,Action flags (int),verified-exists
field,com.corrodinggames.rts.game.units.h,FactoryAction6,a,targetFactory,Target factory reference (am),unverifiable-rebuilt
field,com.corrodinggames.rts.game.units.h,FactoryAction6,b,slotIndex,Factory slot index (int),unverifiable-rebuilt
method,d,a,<clinit>(),run,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
method,d,a,<init>(),register,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,A,scratchRectF3,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,B,paint,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,C,staticPaint,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,D,staticPaint2,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,E,staticRectF,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,a,x,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
method,d,a,a(),isVisible,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,b,y,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
method,d,a,b(float),render,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,c,isEnabled,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
method,d,a,c(float),update,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,d,unit,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
method,d,a,d(float),update,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,e,player,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,f,frameCount,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,g,timer,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,h,duration,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,i,isFinished,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,j,owner,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,k,isVisible,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,l,color,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,m,color2,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,n,isRemoved,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,o,unitTarget,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,p,isStatic,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,q,isLooping,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,r,textureIndex,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,s,size,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,t,fadeSpeed,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,u,hasShadow,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,v,buildUnit,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,w,instanceList,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,x,scratchPoint,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,y,scratchRectF,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
field,d,a,z,scratchRectF2,"""(DrawEffect) 地图绘制特效: 静态实例列表 w""",unverifiable-rebuilt
method,d,b,<init>(),isEnabled,(CloudRenderer) 云层渲染器: R$drawable.noise 噪声纹理滚动叠加 方法 <init>() -> isEnabled,render-chain
field,d,b,a,isLoaded,(CloudRenderer) 云层渲染器: R$drawable.noise 噪声纹理滚动叠加 字段 boolean: isLoaded,render-chain
method,d,b,a(),loadTexture,(CloudRenderer) 云层渲染器: R$drawable.noise 噪声纹理滚动叠加 方法 a() -> loadTexture,render-chain
field,d,b,b,noiseTexture,(CloudRenderer) 云层渲染器: R$drawable.noise 噪声纹理滚动叠加 字段 com.corrodinggames.rts.gameFramework.m.e: noiseTexture,render-chain
method,d,b,b(),release,(CloudRenderer) 云层渲染器: R$drawable.noise 噪声纹理滚动叠加 方法 b() -> release,render-chain
field,d,b,c,paint,(CloudRenderer) 云层渲染器: R$drawable.noise 噪声纹理滚动叠加 字段 android.graphics.Paint: paint,render-chain
field,d,b,d,drawRect,(CloudRenderer) 云层渲染器: R$drawable.noise 噪声纹理滚动叠加 字段 android.graphics.RectF: drawRect,render-chain
field,d,b,e,scrollX,(CloudRenderer) 云层渲染器: R$drawable.noise 噪声纹理滚动叠加 字段 float: scrollX,render-chain
field,d,b,f,scrollY,(CloudRenderer) 云层渲染器: R$drawable.noise 噪声纹理滚动叠加 字段 float: scrollY,render-chain
method,d,c,b(float, float,""" float)""",getValues
method,d,c,c(float, float,""" float)""",getValues
method,d,c,d(float, float, float,unverifiable-rebuilt
method,d,c,e(float, float,""" float)""",getValues
method,d,c,f(float, float,""" float)""",getValues
method,d,c,<clinit>(),run,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
method,d,c,<init>(),updateAll,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,a,spriteFrameWidth,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
method,d,c,a(com.corrodinggames.rts.gameFramework.d.h),getResult,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,b,spriteFrameHeight,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,c,spriteCount,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,d,maxEffects,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,e,effectTypeCount,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,f,effectPool,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,g,activeEffectCount,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,h,isPaused,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,i,nextEffectIndex,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,j,drawLayerOrder,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,k,shader,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,l,textureSheet,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,m,textureSheet2,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,n,drawRect,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,o,srcRect,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,p,dstRect,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,q,paint,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,r,paint2,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,s,spriteSheets,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,t,drawLayer,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,u,isDisplacementEnabled,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,v,isGlowEnabled,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,w,glowPaint,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,x,globalScale,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
field,d,c,y,spriteLoaded,"""(EffectEngine) 特效引擎: 20 种精灵表""", 固定数组池 e[]
method,d,d,<init>(java.lang.String, int),handle,unverifiable-rebuilt
method,d,d,<clinit>(),run,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
field,d,d,a,obj0,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
field,d,d,b,obj0,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
field,d,d,c,obj0,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
field,d,d,d,obj0,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
field,d,d,e,obj0,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
field,d,d,f,obj0,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
field,d,d,g,obj0,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
field,d,d,h,obj0,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
field,d,d,i,obj0,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
field,d,d,j,objArray0,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
method,d,d,valueOf(java.lang.String),getResult,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
method,d,d,values(),getValue,"""(EffectType) 特效类型枚举 (9 种): 烟雾/火焰/爆炸/尾迹等""",unverifiable-rebuilt
method,d,e,<clinit>(),run,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 方法 <clinit>() -> run,render-chain
method,d,e,<init>(com.corrodinggames.rts.gameFramework.d.c),init,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 方法 <init>(com.corrodinggames.rts.gameFramework.d.c) -> init,render-chain
field,d,e,A,obj76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 short: obj76,render-chain
field,d,e,B,obj76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 android.graphics.LightingColorFilter: obj76,render-chain
field,d,e,C,obj76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 android.graphics.LightingColorFilter: obj76,render-chain
field,d,e,D,count76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: count76,render-chain
field,d,e,E,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,F,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,G,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,H,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,I,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,J,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,K,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,L,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,M,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,N,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,O,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,P,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,Q,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,R,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,S,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,T,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,U,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,V,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,W,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,X,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,Y,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,Z,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,a,template,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 com.corrodinggames.rts.game.units.custom.ay: template,render-chain
method,d,e,a(),getPaint,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 方法 a() -> getPaint,render-chain
field,d,e,aa,name76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 java.lang.String: name76,render-chain
field,d,e,ab,paint76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 android.graphics.Paint: paint76,render-chain
field,d,e,ac,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,ad,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,ae,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,af,count76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: count76,render-chain
field,d,e,ag,count76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: count76,render-chain
field,d,e,ah,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,ai,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,aj,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,ak,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,al,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,am,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,an,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,ao,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,ap,count76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: count76,render-chain
field,d,e,aq,count76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: count76,render-chain
field,d,e,ar,obj76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 short: obj76,render-chain
field,d,e,as,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,at,uniquePaint76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 com.corrodinggames.rts.gameFramework.m.ag: uniquePaint76,render-chain
field,d,e,au,value76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 float: value76,render-chain
field,d,e,av,count76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: count76,render-chain
field,d,e,aw,isFlag76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFlag76,render-chain
field,d,e,ax,objArray76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 [com.corrodinggames.rts.gameFramework.m.ag: objArray76,render-chain
field,d,e,ay,engine,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 com.corrodinggames.rts.gameFramework.d.c: engine,render-chain
field,d,e,b,attachedObject,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 com.corrodinggames.rts.gameFramework.w: attachedObject,render-chain
method,d,e,b(),reset,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 方法 b() -> reset,render-chain
field,d,e,c,isActive,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isActive,render-chain
method,d,e,c(),copyFromTemplate,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 方法 c() -> copyFromTemplate,render-chain
field,d,e,d,isTrail,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isTrail,render-chain
field,d,e,e,isFadeOut,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isFadeOut,render-chain
field,d,e,f,isRandomRotate,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isRandomRotate,render-chain
field,d,e,g,typeConstant1,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: typeConstant1,render-chain
field,d,e,h,typeConstant2,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: typeConstant2,render-chain
field,d,e,i,typeConstant3,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: typeConstant3,render-chain
field,d,e,j,typeConstant4,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: typeConstant4,render-chain
field,d,e,k,typeConstant5,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: typeConstant5,render-chain
field,d,e,l,typeConstant6,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: typeConstant6,render-chain
field,d,e,m,typeConstant7,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: typeConstant7,render-chain
field,d,e,n,colorStart,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 int: colorStart,render-chain
field,d,e,o,isScaleAnimated,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isScaleAnimated,render-chain
field,d,e,p,isVelocityAnimated,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 boolean: isVelocityAnimated,render-chain
field,d,e,q,obj76,(EffectInstance) 特效实例: 位置/速度/寿命/缩放/动画/颜色/附着对象 字段 com.corrodinggames.rts.gameFramework.d.h: obj76,render-chain
