type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
method,com.corrodinggames.rts.gameFramework.m,m,g,flushAsyncTasks,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Process queued async render tasks,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,h,activate,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Ensure active texture bound before draws,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,i,pushMatrix,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Save transformation matrix,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,j,popMatrix,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Restore transformation matrix,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,k,pushMatrixAlias,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Save matrix (alias for double push/pop),suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,l,popMatrixAlias,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Restore matrix (alias for double push/pop),suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,m,getRenderWidth,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Return current texture/screen width,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,n,getRenderHeight,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Return current texture/screen height,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,o,clearCanvas,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Clear display to transparent,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,p,flushBitmap,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Flush tempBitmap to hardware renderer,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,q,destroyGraphics,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Destroy Graphics context,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,r,getFallbackTexture,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Return OOM fallback texture,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,s,getScaleFactor,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Return render scale factor,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,t,bindActiveTexture,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Sync activeTexture binding with renderer,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,u,initGraphics,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Initialize Graphics context, mark ready
method,com.corrodinggames.rts.gameFramework.m,m,v,unbindProgram,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Bind GL program 0 (disable shaders),suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,w,flushCleanupQueue,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Destroy all queued textures, clear list
method,com.corrodinggames.rts.gameFramework.m,m,x,shouldResizeFont,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Check if UI scale resize active,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,m,z,pushTransformImpl,[[MANUAL: EffectConfig overload - game-lib.jar only]: multi-overload — needs manual disambiguation] Save current transform onto stack,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,n,a(Rect,Paint),drawRect,NullRenderer: 空-绘制矩形(Rect)
method,com.corrodinggames.rts.gameFramework.m,n,a(RectF,Paint),drawRectF,NullRenderer: 空-绘制矩形(RectF)
method,com.corrodinggames.rts.gameFramework.m,n,a(String,float,float,verified-exists
method,com.corrodinggames.rts.gameFramework.m,n,a(Texture,Rect,Rect,verified-exists
method,com.corrodinggames.rts.gameFramework.m,n,a(float,float,float,verified-exists
method,com.corrodinggames.rts.gameFramework.m,n,a(int,PorterDuff.Mode),clearScreenWithMode,NullRenderer: 空-清屏带混合模式
method,com.corrodinggames.rts.gameFramework.m,n,b(float,float),scale,NullRenderer: 空-缩放
method,com.corrodinggames.rts.gameFramework.m,n,a,restore,NullRenderer: 空-恢复状态,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,n,a(Rect),clipRect,NullRenderer: 空-裁剪(Rect),body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,n,a(RectF),clipRectF,NullRenderer: 空-裁剪(RectF),body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,n,a(Texture),bindTexture,NullRenderer: 空-绑定纹理,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,n,a(boolean),setBlendEnabled,NullRenderer: 设置混合开关,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,n,b,save,NullRenderer: 空-保存状态,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,n,b(int),clearScreen,NullRenderer: 空-清屏,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,n,c,isBlendEnabled,NullRenderer: 读取混合开关,body-verified-v1200
field,com.corrodinggames.rts.gameFramework.m,p,a,effectTypeA,Effect type A (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,b,effectTypeB,Effect type B (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,c,effectTypeC,Effect type C (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,d,effectTypeD,Effect type D (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,e,effectTypeE,Effect type E (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,f,effectTypeF,Effect type F (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,g,effectTypeG,Effect type G (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,h,effectTypeH,Effect type H (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,i,effectTypeI,Effect type I (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,j,effectTypeJ,Effect type J (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,k,effectTypeK,Effect type K (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,l,effectTypeL,Effect type L (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,m,effectTypeM,Effect type M (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,n,effectTypeN,Effect type N (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,o,effectTypeO,Effect type O (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,p,effectTypeP,Effect type P (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,q,effectTypeQ,Effect type Q (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,r,effectTypeR,Effect type R (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,s,effectTypeS,Effect type S (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,t,effectTypeT,Effect type T (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,u,effectTypeU,Effect type U (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,v,effectTypeV,Effect type V (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,w,effectTypeW,Effect type W (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,x,effectTypeX,Effect type X (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,y,effectTypeY,Effect type Y (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,p,z,effectTypeZ,Effect type Z (enum p),verified-exists
field,com.corrodinggames.rts.gameFramework.m,q,a,freeList,Free object list (ArrayList),verified-exists
field,com.corrodinggames.rts.gameFramework.m,q,b,maxPoolSize,Maximum pool size (int),verified-exists
field,com.corrodinggames.rts.gameFramework.m,q,c,createdCount,Total created count (int),verified-exists
field,com.corrodinggames.rts.gameFramework.m,s,a,p,real-class-inferred: com.corrodinggames.rts.gameFramework.m.s,real-class-v1200
field,com.corrodinggames.rts.gameFramework.m,s,b,object,real-class-inferred: com.corrodinggames.rts.gameFramework.m.s,real-class-v1200
field,com.corrodinggames.rts.gameFramework.m,s,c,vertexShaderSource,Vertex shader GLSL source (String),verified-exists
field,com.corrodinggames.rts.gameFramework.m,s,d,fragmentShaderSource,Fragment shader GLSL source (String,verified-exists
field,com.corrodinggames.rts.gameFramework.m,s,e,vertexPrecisionHint,Vertex precision hint (String),verified-exists
field,com.corrodinggames.rts.gameFramework.m,s,f,fragmentPrecisionHint,Fragment precision hint (String),verified-exists
field,com.corrodinggames.rts.gameFramework.m,s,g,programHandle,GL program handle (int),verified-exists
field,com.corrodinggames.rts.gameFramework.m,s,h,vertexShaderHandle,GL vertex shader handle (int),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.m,s,m,isCompiled,Shader compiled successfully (boolean),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.m,s,n,uniformCount,Active uniform count (int),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.m,s,o,attributeCount,Active attribute count (int),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.m,s,p,uniformArray,Uniform definitions array (af[]),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.m,s,q,tagObject,User tag object (Object),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.m,s,r,fragmentShaderHandle,GL fragment shader handle (int),suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,t,a,isEnabled,real-class-inferred: com.corrodinggames.rts.gameFramework.m.t,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,x,a(com.corrodinggames.rts.game.units.am, float,""" com.corrodinggames.rts.game.f)""",a_3p
method,com.corrodinggames.rts.gameFramework.m,x,A,get_A,"""[Phase3-method] returns float""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,B,get_B,"""[Phase3-method] returns float""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,C,get_C,"""[Phase3-method] returns float""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,D,get_D,"""[Phase3-method] returns float""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,E,get_E,"""[Phase3-method] returns boolean""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,F,get_F,"""[Phase3-method] returns boolean""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,G,get_G,"""[Phase3-method] returns float""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,H,get_H,"""[Phase3-method] returns float""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,I,get_I,"""[Phase3-method] returns boolean""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,J,get_J,"""[Phase3-method] returns boolean""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,P,get_P,"""[Phase3-method] returns boolean""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,Q,get_Q,"""[Phase3-method] returns boolean""",suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.m,x,a,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,x,b,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,x,b(int),get_b,"""[Phase3-method] returns float""",verified-exists
method,com.corrodinggames.rts.gameFramework.m,x,c,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,x,c(float),has_c,"""[Phase3-method] returns boolean""",verified-exists
method,com.corrodinggames.rts.gameFramework.m,x,d,get_d,"""[Phase3-method] returns com.corrodinggames.rts.gameFramework.m.e""",verified-exists
method,com.corrodinggames.rts.gameFramework.m,x,e,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,x,f,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,x,g,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,x,h,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,x,i,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
field,com.corrodinggames.rts.gameFramework.m,x,j,activeTexture,Active texture reference (e),verified-exists
method,com.corrodinggames.rts.gameFramework.m,x,k,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,x,l,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,x,m,getint,real-class-inferred: com.corrodinggames.rts.gameFramework.m.x,real-class-v1200
field,com.corrodinggames.rts.gameFramework.m,x,x,context,Android context (private Context),verified-exists
field,com.corrodinggames.rts.gameFramework.m,x,y,rendererRefA,Renderer reference A (private l),verified-exists
field,com.corrodinggames.rts.gameFramework.m,x,z,rendererRefB,Renderer reference B (private l),verified-exists
method,com.corrodinggames.rts.gameFramework.m,y,a(InputStream,boolean),loadImageFromStream | TextureManagerInterface: 从流解码图像,verified-exists
method,com.corrodinggames.rts.gameFramework.m,y,a(Rect,Paint),fillRect | TextureManagerInterface: CPU像素级填充矩形,verified-exists
method,com.corrodinggames.rts.gameFramework.m,y,a(String,Paint),getTextHeight,TextureManagerInterface: 文本行高
method,com.corrodinggames.rts.gameFramework.m,y,a(Texture,Rect,Rect,Paint
method,com.corrodinggames.rts.gameFramework.m,y,a(float,float,float,verified-exists
method,com.corrodinggames.rts.gameFramework.m,y,a(int,PorterDuff.Mode),clearScreenWithMode | TextureManagerInterface: 清屏+混合模式,verified-exists
method,com.corrodinggames.rts.gameFramework.m,y,b(String,Paint),getTextWidth,TextureManagerInterface: 文本宽度
method,com.corrodinggames.rts.gameFramework.m,y,b(Texture,float,float,verified-exists
method,com.corrodinggames.rts.gameFramework.m,y,b(float,float),scale,verified-exists
method,com.corrodinggames.rts.gameFramework.m,y,b(int,int,"""boolean)""",createRenderTarget
method,com.corrodinggames.rts.gameFramework.m,y,a,isGlAvailable,TextureManagerInterface: GL后端是否可用,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,a(Context),setContext,TextureManagerInterface: 设置Android Context,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,a(OpenGLRenderer),setGlEngine,TextureManagerInterface: 设置GL引擎,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,a(Rect),clipRect,TextureManagerInterface: 设置裁剪矩形,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,a(RectF),clipRectF,TextureManagerInterface: 设置裁剪矩形(浮点),body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,a(Renderer),setRenderer,TextureManagerInterface: 设置Renderer,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,a(Shader),bindShader,TextureManagerInterface: 绑定着色器,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,a(Texture),createRendererForTextureDirty,TextureManagerInterface: 创建子渲染器并标记dirty强制刷新,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,a(int),loadImageFromResource,TextureManagerInterface: 按资源ID加载图像,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,b,save,TextureManagerInterface: 保存画布状态,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,b(Texture),createRendererForTexture,TextureManagerInterface: 为纹理创建绑定子渲染器,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,b(int),clearScreen,TextureManagerInterface: 整屏填充颜色,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,c,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.y,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,y,d,getRenderer,TextureManagerInterface: 获取当前Renderer,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,e,flush,TextureManagerInterface: 刷新操作,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,f,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.y,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,y,g,flushShaders,TextureManagerInterface: 冲刷待绑定着色器,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,h,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.y,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,y,i,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.y,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,y,j,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.y,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,y,k,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.y,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,y,l,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.y,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,y,m,getCanvasWidth,TextureManagerInterface: 画布宽,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,n,getCanvasHeight,TextureManagerInterface: 画布高,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,o,clearAll,"""TextureManagerInterface: drawColor(0""",verified-exists
method,com.corrodinggames.rts.gameFramework.m,y,p,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.y,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,y,q,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.m.y,real-class-v1200
method,com.corrodinggames.rts.gameFramework.m,y,r,getOomFallbackTexture,TextureManagerInterface: OOM回退纹理,body-verified-v1200
method,com.corrodinggames.rts.gameFramework.m,y,s,getUiScale,TextureManagerInterface: UI缩放系数,body-verified-v1200
field,com.corrodinggames.rts.gameFramework.m.e,d,textureId,Unique texture ID (int, auto-increment),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,e,textureWidth,Texture pixel width (int, default 1),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,A,flag0,[Phase3-inferred] type=boolean,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,B,flag1,[Phase3-inferred] type=boolean,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,C,flag2,[Phase3-inferred] type=boolean,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,D,flag3,[Phase3-inferred] type=boolean,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,E,flag4,[Phase3-inferred] type=boolean,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,F,value5,[Phase3-inferred] type=float,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,G,flag6,[Phase3-inferred] type=boolean,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,H,value7,[Phase3-inferred] type=float,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,I,value8,[Phase3-inferred] type=float,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,J,value9,[Phase3-inferred] type=float,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,K,value10,[Phase3-inferred] type=float,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,L,value11,[Phase3-inferred] type=float,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,M,flag12,[Phase3-inferred] type=boolean,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,N,value13,[Phase3-inferred] type=float,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,O,floatArray14,[Phase3-inferred] type=float[],unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,P,short15,[Phase3-inferred] type=short,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,Q,short16,[Phase3-inferred] type=short,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,R,short17,[Phase3-inferred] type=short,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,S,flag18,[Phase3-inferred] type=boolean,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,T,flag19,[Phase3-inferred] type=boolean,unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,f,textureHeight,Texture pixel height (int),f: field textureHeight -> Texture pixel height (int),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,g,A,field_A,"P3.1-inferred: type=boolean, was=flag0",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,B,field_B,"P3.1-inferred: type=com.corrodinggames.rts.gameFramework.m.e, was=e1",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,C,field_C,"P3.1-inferred: type=com.corrodinggames.rts.gameFramework.m.e, was=e2",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,D,field_D,"P3.1-inferred: type=float, was=value3",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,E,field_E,"P3.1-inferred: type=float, was=value4",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,F,field_F,"P3.1-inferred: type=float, was=value5",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,G,field_G,"P3.1-inferred: type=float, was=value6",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,H,field_H,"P3.1-inferred: type=float, was=value7",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,I,field_I,"P3.1-inferred: type=boolean, was=flag8",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,J,field_J,"P3.1-inferred: type=boolean, was=flag9",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,K,field_K,"P3.1-inferred: type=float, was=value10",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,L,field_L,"P3.1-inferred: type=boolean, was=flag11",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,M,field_M,"P3.1-inferred: type=boolean, was=flag12",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,N,field_N,"P3.1-inferred: type=boolean, was=flag13",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,O,field_O,"P3.1-inferred: type=float, was=value14",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,P,field_P,"P3.1-inferred: type=float, was=value15",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,Q,field_Q,"P3.1-inferred: type=float, was=value16",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,R,field_R,"P3.1-inferred: type=float, was=value17",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,S,field_S,"P3.1-inferred: type=float, was=value18",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,T,field_T,"P3.1-inferred: type=boolean, was=flag19",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,g,textureName,Texture name/identifier (String),g: field textureName -> Texture name/identifier (String),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,h,textureFormat,Texture format (Integer),h: field textureFormat -> Texture format (Integer),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,j,pixelData,Pixel data array (int[]),j: field pixelData -> Pixel data array (int[]),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,k,bitmapSource,Source bitmap (protected Bitmap),k: field bitmapSource -> Source bitmap (protected Bitmap),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,l,mipmapEnabled,Mipmap generation enabled (boolean, default true),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,m,repeatEnabled,Texture repeat/wrap enabled (boolean),m: field repeatEnabled -> Texture repeat/wrap enabled (boolean),unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,A,get_A,"""[Phase3-method] returns int""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,B,get_B,"""[Phase3-method] returns boolean""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,C,get_C,"""[Phase3-method] returns int""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,D,get_D,"""[Phase3-method] returns float""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,E,field_E,"P3.1-inferred: type=boolean, was=flag4",p3-auto-inferred
method,com.corrodinggames.rts.gameFramework.m.e,n,F,field_F,"P3.1-inferred: type=boolean, was=flag5",p3-auto-inferred
method,com.corrodinggames.rts.gameFramework.m.e,n,G,field_G,"P3.1-inferred: type=boolean, was=flag6",p3-auto-inferred
method,com.corrodinggames.rts.gameFramework.m.e,n,H,field_H,"P3.1-inferred: type=boolean, was=flag7",p3-auto-inferred
method,com.corrodinggames.rts.gameFramework.m.e,n,I,field_I,"P3.1-inferred: type=boolean, was=flag8",p3-auto-inferred
method,com.corrodinggames.rts.gameFramework.m.e,n,J,field_J,"P3.1-inferred: type=boolean, was=flag9",p3-auto-inferred
method,com.corrodinggames.rts.gameFramework.m.e,n,K,get_K,"""[Phase3-method] returns int""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,L,do_L,"""[Phase3-method] returns void""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,M,get_M,"""[Phase3-method] returns int""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,N,get_N,"""[Phase3-method] returns java.lang.String""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,O,do_O,"""[Phase3-method] returns void""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,P,do_P,"""[Phase3-method] returns void""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,Q,do_Q,"""[Phase3-method] returns void""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,R,get_R,"""[Phase3-method] returns int""",unverifiable-rebuilt
method,com.corrodinggames.rts.gameFramework.m.e,n,S,field_S,"P3.1-inferred: type=boolean, was=flag18",p3-auto-inferred
method,com.corrodinggames.rts.gameFramework.m.e,n,T,field_T,"P3.1-inferred: type=com.corrodinggames.rts.game.s, was=s19",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.m.e,n,filterLinear,Linear filtering enabled (boolean),n: field filterLinear -> Linear filtering enabled (boolean),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,o,isRenderTarget,Is render-to-texture target (boolean),o: field isRenderTarget -> Is render-to-texture target (boolean),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,p,mipmapLevels,Mipmap level count (int),p: field mipmapLevels -> Mipmap level count (int),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.m.e,q,maxMipmapLevel,Maximum mipmap level (int),q: field maxMipmapLevel -> Maximum mipmap level (int),unverifiable-rebuilt
