type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
method,com.corrodinggames.rts.game.a,i,r,updateTargetPriority,CombatManager: recalculate target priorities,body-verified-v1200
method,com.corrodinggames.rts.game.a,i,r(),findRandomUnit,[I] 随机选取区域内可用单位 (20 次重试),verified-exists
method,com.corrodinggames.rts.game.a,i,s,getEngagementRules,CombatManager: get engagement rule set,body-verified-v1200
method,com.corrodinggames.rts.game.a,i,s(),handleCannotAfford,[I] 处理买不起的建筑 (派建造者处理),verified-exists
method,com.corrodinggames.rts.game.a,i,t,reset,real-class-inferred: com.corrodinggames.rts.game.a.i,real-class-v1200
method,com.corrodinggames.rts.game.a,i,t(),resolveOverlap,[V] 基地重叠解决: 两基地<400 距离移除弱者 (COMBAT-COMMAND 文档),verified-exists
method,com.corrodinggames.rts.game.a,i,u,getint,real-class-inferred: com.corrodinggames.rts.game.a.i,real-class-v1200
method,com.corrodinggames.rts.game.a,i,u(),countWaterUnits,[V] 统计区域内水中单位数,verified-exists
method,com.corrodinggames.rts.game.a,i,v,reset,real-class-inferred: com.corrodinggames.rts.game.a.i,real-class-v1200
method,com.corrodinggames.rts.game.a,i,v(),chooseBuildDirection,[V] 建造方向选择: 40%军事/30%经济/20%建造者 + 各类权重 (COMBAT-COMMAND 文档),verified-exists
field,com.corrodinggames.rts.game.a,i,w,cachedBuildPoint,[I] PointF; 建造位置缓存,verified-exists
method,com.corrodinggames.rts.game.a,i,x,gety,real-class-inferred: com.corrodinggames.rts.game.a.i,real-class-v1200
method,com.corrodinggames.rts.game.a,i,x(),findAnyIdleBuilder,[I] private; 找任意空闲建造者,verified-exists
method,com.corrodinggames.rts.game.a,i,y,gety,real-class-inferred: com.corrodinggames.rts.game.a.i,real-class-v1200
method,com.corrodinggames.rts.game.a,i,y(),findIdleBuilderByPriority,[I] private; 按优先级找空闲建造者,verified-exists
method,com.corrodinggames.rts.game.a,i,z,isEnabled,real-class-inferred: com.corrodinggames.rts.game.a.i,real-class-v1200
method,com.corrodinggames.rts.game.a,i,z(),hasIdleTransporter,[I] private; 是否有空闲运输单位 (ai()),verified-exists
method,com.corrodinggames.rts.game.units,am,a(com.corrodinggames.rts.game.units.am, float,""" com.corrodinggames.rts.game.f)""",getTargetDistance
method,com.corrodinggames.rts.game.units,am,c(float, float,""" float)""",isWithinRange
method,com.corrodinggames.rts.game.units,am,a(af,am,h,"""VariableScope)"""
method,com.corrodinggames.rts.game.units,am,a(am,float,"""f)""",applyDamage
method,com.corrodinggames.rts.game.units,am,a(float,float,float,float
method,com.corrodinggames.rts.game.units,am,a(s,boolean,PointF,"""am)"""
method,com.corrodinggames.rts.game.units,am,b(am,float,"""f)""",repairUnit
method,com.corrodinggames.rts.game.units,am,c(am,boolean),canBeTargetedByWithFlag | AbstractUnit: final - temp strip cN/cO then d(),verified-exists
method,com.corrodinggames.rts.game.units,am,f(float,float),setPosition,AbstractUnit: eo/ep assignment
method,com.corrodinggames.rts.game.units,am,A(com.corrodinggames.rts.game.units.am),find_A,"""[Phase3-method] returns java.lang.String""",verified-exists
method,com.corrodinggames.rts.game.units,am,A_,setTransport,UnitInstance: set transport unit,body-verified-v1200
method,com.corrodinggames.rts.game.units,am,B(am),setVariableScopeUnit,AbstractUnit: bu = am2 (h type→null),body-verified-v1500
method,com.corrodinggames.rts.game.units,am,B(com.corrodinggames.rts.game.units.am),accept_B,"""[Phase3-method] returns void""",verified-exists
method,com.corrodinggames.rts.game.units,am,J(),canInflictContactDamage,True if unit deals collision damage [sig-backfill: returns boolean],verified-exists
method,com.corrodinggames.rts.game.units,am,N(),getActionCount,Count of available actions [sig-backfill: returns java.util.ArrayList],verified-exists
method,com.corrodinggames.rts.game.units,am,O,onConstructionTick,UnitInstance: update construction progress,body-verified-v1200
method,com.corrodinggames.rts.game.units,am,O(int),drawWaypointOverlays,[v10.3-resolved: semantic match (1 params,verified-exists
method,com.corrodinggames.rts.game.units,am,P,blocksPathfinding,[[MANUAL: single overload - verify with javap]: multi-overload — needs manual disambiguation] True=unit has collision and blocks pathfinding (2 overloads),verified-exists
method,com.corrodinggames.rts.game.units,am,P(int),setTeamById,AbstractUnit: lookup team by id then e(),body-verified-v1500
method,com.corrodinggames.rts.game.units,am,Q,isBeingConstructed,UnitInstance: check if unit is under construction,body-verified-v1200
method,com.corrodinggames.rts.game.units,am,Q(),isAirUnit,v19.104 agentG: custom/j eq<=-1.0f; 原isCloaked错误,verified
method,com.corrodinggames.rts.game.units,am,Q(int),setTeamInternalById,AbstractUnit: lookup team by id then b(),body-verified-v1500
method,com.corrodinggames.rts.game.units,am,V(),getUpgradeLevel,Upgrade/tier level from subclass [sig-backfill: returns int],verified-exists
method,com.corrodinggames.rts.game.units,am,a,getstrictfp int,real-class-inferred: com.corrodinggames.rts.game.units.am,real-class-v1200
method,com.corrodinggames.rts.game.units,am,a(android.graphics.RectF),isVisibleInRect,am: method a(android.graphics.RectF) -> isVisibleInRect,body-verified-v1007
method,com.corrodinggames.rts.game.units,am,a(c),findActionByType,AbstractUnit: iterate N() matching action type,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,a(l),isVisibleTo,AbstractUnit: sight range + cN/cP + d(bs) check,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,a_,initFromType,UnitInstance: initialize from UnitType config,body-verified-v1200
method,com.corrodinggames.rts.game.units,am,a_(boolean),getAnimationFrameRectFull,dC sprite rect,body-verified-v1007
method,com.corrodinggames.rts.game.units,am,aj(),onCustomMessage,Receive custom string action data [sig-backfill: returns boolean],verified-exists
method,com.corrodinggames.rts.game.units,am,ak(),isCombatUnit,Abstract: true for real units [sig-backfill: returns boolean], false for decorations
method,com.corrodinggames.rts.game.units,am,b,getCurrentHealth,UnitInstance: get current hit points,body-verified-v1200
method,com.corrodinggames.rts.game.units,am,b(am),getDamageMultiplier,AbstractUnit: 1.0f default,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,b(com.corrodinggames.rts.game.n),assignTeam,raw team field set,body-verified-v1007
method,com.corrodinggames.rts.game.units,am,b(n),setTeamInternal,AbstractUnit: bX assignment only,body-verified-v1500
field,com.corrodinggames.rts.game.units,am,bA,lastRepairTick,Last repair tick,verified-exists
field,com.corrodinggames.rts.game.units,am,bB,lastBuildTick,Last build tick,verified-exists
method,com.corrodinggames.rts.game.units,am,bC,onCostChanged,AbstractUnit: empty default - cost HUD update,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,bC(),onFactoryDeploy,Callback when factory finishes deploying unit [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game.units,am,bD,isSelected,Is currently selected flag,verified-exists
field,com.corrodinggames.rts.game.units,am,bE,field_bE,"P3.1-inferred: type=com.corrodinggames.rts.gameFramework.utility.u, was=u0",p3-auto-inferred
field,com.corrodinggames.rts.game.units,am,bF,unitTypeCache,Unit type lookup cache (HashMap),verified-exists
method,com.corrodinggames.rts.game.units,am,bF(),getUnitPool,Get global unit registration/object pool [sig-backfill: returns com.corrodinggames.rts.gameFramework.utility.o],verified-exists
field,com.corrodinggames.rts.game.units,am,bG,actionCache,Action availability cache (HashMap),verified-exists
method,com.corrodinggames.rts.game.units,am,bG(),clearUnitPool,Clear/reset global unit registry pool [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game.units,am,bH,weaponCache,Weapon target cache (HashMap),verified-exists
method,com.corrodinggames.rts.game.units,am,bH(),clearAllStaticRegistries,Clear all static registries [sig-backfill: returns void], pools
field,com.corrodinggames.rts.game.units,am,bI,minimapIconPaint,Static gray Paint for minimap icons (no weapons),verified-exists
method,com.corrodinggames.rts.game.units,am,bI(),isFactoryBuilding,True if this is a factory-type building [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,bJ,minimapWeaponIconPaint,Static white Paint for minimap icons (has weapons),verified-exists
method,com.corrodinggames.rts.game.units,am,bJ(),isNeutralTeam,Whether unit belongs to neutral team [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,bK,minimapIconColorFilter,Static LightingColorFilter for minimap icons,verified-exists
method,com.corrodinggames.rts.game.units,am,bK(),buildTypeInstanceCache,Build type->placeholder instance cache [sig-backfill: returns java.util.HashMap],verified-exists
field,com.corrodinggames.rts.game.units,am,bL,field_bL,"P3.1-inferred: type=boolean, was=flag1",p3-auto-inferred
method,com.corrodinggames.rts.game.units,am,bL(),initAllCaches,Initialize action cache [sig-backfill: returns void], weapon cache
field,com.corrodinggames.rts.game.units,am,bM,field_bM,"P3.1-inferred: type=boolean, was=flag2",p3-auto-inferred
method,com.corrodinggames.rts.game.units,am,bM(),computeTypesHash,Compute hash of all registered unit types [sig-backfill: returns int],verified-exists
field,com.corrodinggames.rts.game.units,am,bN,field_bN,"P3.1-inferred: type=boolean, was=flag3",p3-auto-inferred
method,com.corrodinggames.rts.game.units,am,bN(),getBuildDuration,Default build time (3000.0f) [sig-backfill: returns float],verified-exists
field,com.corrodinggames.rts.game.units,am,bO,field_bO,"P3.1-inferred: type=boolean, was=flag4",p3-auto-inferred
method,com.corrodinggames.rts.game.units,am,bO(),hasSpawnedDeathEffect,v19.104 agentG: y.java:4530 if(!bO()) bo()生成特效; 原isAutoAttack错误,verified
field,com.corrodinggames.rts.game.units,am,bP,field_bP,"P3.1-inferred: type=boolean, was=flag5",p3-auto-inferred
method,com.corrodinggames.rts.game.units,am,bP(),canAttackAir,Whether unit can target air units [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,bQ,repairTarget,Current repair target unit,verified-exists
method,com.corrodinggames.rts.game.units,am,bQ(),getXpKillReward,XP reward for destroying this unit [sig-backfill: returns float],verified-exists
field,com.corrodinggames.rts.game.units,am,bR,transportUnit,Transported unit reference,verified-exists
method,com.corrodinggames.rts.game.units,am,bR(),updateUnitAgeState,Update unitAge based on current state [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game.units,am,bS,attackTimer,Attack cooldown timer,verified-exists
method,com.corrodinggames.rts.game.units,am,bS(),initTurretTargets,Ensure at least one turret target slot [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game.units,am,bT,field_bT,"P3.1-inferred: type=boolean, was=flag6",type-aware-fp-v19.114
method,com.corrodinggames.rts.game.units,am,bT(),isAlive,Check if unit is alive,verified-exists
field,com.corrodinggames.rts.game.units,am,bU,unitAge,Unit age/lifespan counter,verified-exists
method,com.corrodinggames.rts.game.units,am,bU(),shouldDrawHpBar,Whether HP bar should be drawn [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,bV,isUnitRemoved,Unit removal flag beyond isDead/isAlive,verified-exists
method,com.corrodinggames.rts.game.units,am,bV(),getBuildProgressForDisplay,Build progress 0-1 [sig-backfill: returns float], -1 if complete
field,com.corrodinggames.rts.game.units,am,bW,lastEventTick,Timestamp of last relevant event (game tick),verified-exists
method,com.corrodinggames.rts.game.units,am,bW(),getRepairProgressForDisplay,Repair progress value or -1 [sig-backfill: returns float],verified-exists
field,com.corrodinggames.rts.game.units,am,bX,owningPlayer,PlayerState reference for alliance checks,verified-exists
method,com.corrodinggames.rts.game.units,am,bX(),canBeManuallyRepaired,Whether unit accepts manual repair [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,bY,field_bY,"P3.1-inferred: type=boolean, was=flag7",p3-auto-inferred
method,com.corrodinggames.rts.game.units,am,bY(),getActionCategoryId,Action menu primary category index [sig-backfill: returns int],verified-exists
field,com.corrodinggames.rts.game.units,am,bZ,velX,X-axis velocity component,verified-exists
method,com.corrodinggames.rts.game.units,am,bZ(),getActionSubCategoryId,Action menu sub-category index [sig-backfill: returns int],verified-exists
method,com.corrodinggames.rts.game.units,am,b_,takeDamage,UnitInstance: apply damage to unit,body-verified-v1200
method,com.corrodinggames.rts.game.units,am,bd(),getMaxEnergy,Maximum energy capacity [sig-backfill: returns float],verified-exists
method,com.corrodinggames.rts.game.units,am,bl(),getWeaponMountCount,Number of turret/weapon mount points [sig-backfill: returns int],verified-exists
field,com.corrodinggames.rts.game.units,am,br,moveSpeed,Current movement speed,verified-exists
field,com.corrodinggames.rts.game.units,am,bs,counter8,[Phase3-inferred] type=int,verified-exists
field,com.corrodinggames.rts.game.units,am,bt,am9,[Phase3-inferred] type=com.corrodinggames.rts.game.units.am,verified-exists
method,com.corrodinggames.rts.game.units,am,bt(),onUnitKilled,Called when unit is killed [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game.units,am,bu,parentUnit,Parent/carrier unit reference,verified-exists
method,com.corrodinggames.rts.game.units,am,bu(),deathChain,8-step death sequence,verified-exists
method,com.corrodinggames.rts.game.units,am,bv,onUnitRemoved,AbstractUnit: bu()+e()+bt() removal chain,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,bv(),destroyUnit,death sequence bu->e->a->bt,body-verified-v1007
field,com.corrodinggames.rts.game.units,am,bw,scriptScope,LogicBoolean variable scope,verified-exists
method,com.corrodinggames.rts.game.units,am,bw(),computeUnitHash,Hash based on busy state and max HP [sig-backfill: returns int],verified-exists
field,com.corrodinggames.rts.game.units,am,bx,resourceCosts,Resource cost component,verified-exists
field,com.corrodinggames.rts.game.units,am,by,resourceProduction,Resource production component,verified-exists
field,com.corrodinggames.rts.game.units,am,bz,lastAttackedTick,Last time attacked (tick),verified-exists
method,com.corrodinggames.rts.game.units,am,c,getstrictfp void,real-class-inferred: com.corrodinggames.rts.game.units.am,real-class-v1200
method,com.corrodinggames.rts.game.units,am,c(),getDebugInfoString,am: method c() -> getDebugInfoString,body-verified-v1007
method,com.corrodinggames.rts.game.units,am,c(am),getRepairRate,AbstractUnit: 0.2f default repair speed,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,c(boolean),onGridUpdated,AbstractUnit: empty default - grid change callback,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,c(float),isRenderable,AbstractUnit: default true (visibility check),body-verified-v1500
field,com.corrodinggames.rts.game.units,am,cA,maxEnergy,Maximum energy capacity,verified-exists
method,com.corrodinggames.rts.game.units,am,cA(),getDefaultStatModifiers,Empty no-op stat modifiers [sig-backfill: returns com.corrodinggames.rts.game.units.custom.e.f],verified-exists
field,com.corrodinggames.rts.game.units,am,cB,currentSensorRange,Effective sensor/vision range after modifiers,verified-exists
method,com.corrodinggames.rts.game.units,am,cB(),toShortDebugString,Short debug: type(id:ID) [sig-backfill: returns java.lang.String],verified-exists
field,com.corrodinggames.rts.game.units,am,cC,field_cC,"P3.1-inferred: type=float, was=value10",p3-auto-inferred
method,com.corrodinggames.rts.game.units,am,cC(),toFullDebugString,Full debug with HP/death/deleted [sig-backfill: returns java.lang.String],verified-exists
method,com.corrodinggames.rts.game.units,am,cD,getFireCooldownMultiplier,AbstractUnit: 1.0f default,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,cD(),getFireCooldownMultiplier,Rate of fire/cooldown multiplier [sig-backfill: returns float],verified-exists
field,com.corrodinggames.rts.game.units,am,cE,buildStageIndex,Build stage or texture variant index,verified-exists
method,com.corrodinggames.rts.game.units,am,cE(),getAnimatedScreenBounds,Screen bounds with animation scale [sig-backfill: returns android.graphics.RectF],verified-exists
field,com.corrodinggames.rts.game.units,am,cF,weaponAmmo,Current weapon ammo,verified-exists
method,com.corrodinggames.rts.game.units,am,cF(),getStaticScreenBounds,Screen bounds without animation [sig-backfill: returns android.graphics.RectF],verified-exists
field,com.corrodinggames.rts.game.units,am,cG,hasWeapon,Has weapon equipped flag,verified-exists
method,com.corrodinggames.rts.game.units,am,cG(),isDamageImmune,Whether immune to all damage [sig-backfill: returns boolean],verified-exists
method,com.corrodinggames.rts.game.units,am,cH,isOnScreenSimple,AbstractUnit: final - cJ() && !(eq>2),body-verified-v1500
field,com.corrodinggames.rts.game.units,am,cI,isFactory,Is factory unit flag,verified-exists
method,com.corrodinggames.rts.game.units,am,cI(),isLeftOfMap,Whether X is beyond map left edge [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cJ,productionProgress,Production progress 0-1,verified-exists
method,com.corrodinggames.rts.game.units,am,cJ(),isAboveMap,Whether Y is beyond map top edge [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cK,isEnabled,Is unit enabled/active,verified-exists
method,com.corrodinggames.rts.game.units,am,cK(),isOffMapCorner,Whether unit is off-map corner [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cL,turretTargets,Array of turret target objects,verified-exists
method,com.corrodinggames.rts.game.units,am,cL(),getResourceCostValue,Resource cost to build this unit [sig-backfill: returns int],verified-exists
field,com.corrodinggames.rts.game.units,am,cM,hasTarget,Has attack target flag,type-aware-fp-v19.114
method,com.corrodinggames.rts.game.units,am,cM(),getResourceProduction,Resource production efficiency [sig-backfill: returns com.corrodinggames.rts.game.units.custom.d.b],verified-exists
field,com.corrodinggames.rts.game.units,am,cN,parentUnit,Parent/carrier/container unit reference,verified-exists
method,com.corrodinggames.rts.game.units,am,cN(),getCustomResourceOverride,Custom resource definition override [sig-backfill: returns com.corrodinggames.rts.game.units.custom.d.b],verified-exists
field,com.corrodinggames.rts.game.units,am,cO,buildUnitType,Unit type being built,verified-exists
method,com.corrodinggames.rts.game.units,am,cO(),isCloaked,Whether unit is currently cloaked [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cP,collisionData,Collision filter data,verified-exists
method,com.corrodinggames.rts.game.units,am,cP(),onCloakStateChanged,Called when cloak state toggles [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game.units,am,cQ,experience,Experience/level points,verified-exists
method,com.corrodinggames.rts.game.units,am,cQ(),getMaxFactoryQueueLength,Max factory queue length [sig-backfill: returns int],verified-exists
field,com.corrodinggames.rts.game.units,am,cR,isVeteran,Is veteran unit flag,verified-exists
method,com.corrodinggames.rts.game.units,am,cR(),getCustomEffectHandler,Custom effect handler [sig-backfill: returns com.corrodinggames.rts.game.units.custom.h],verified-exists
field,com.corrodinggames.rts.game.units,am,cS,killCount,Unit kill count,verified-exists
method,com.corrodinggames.rts.game.units,am,cS(),getSightRadius,Vision/detection radius [sig-backfill: returns int],verified-exists
field,com.corrodinggames.rts.game.units,am,cT,deathCount,Unit death count,verified-exists
method,com.corrodinggames.rts.game.units,am,cT(),isCapturable,Whether capturable by enemy [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cU,assistCount,Unit assist count,verified-exists
method,com.corrodinggames.rts.game.units,am,cU(),isNotCapturable,Whether not capturable (inverse of cT) [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cV,attackDamage,Current attack damage,verified-exists
method,com.corrodinggames.rts.game.units,am,cV(),isAutoRepairActive,Whether auto-repair enabled [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cW,hpBarPaint,HP bar paint (green),verified-exists
method,com.corrodinggames.rts.game.units,am,cW(),isAutoReclaimActive,Whether auto-reclaim enabled [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cX,hpBgPaint,HP bar background paint (red),verified-exists
method,com.corrodinggames.rts.game.units,am,cX(),updateMinimapIndicator,Create/update minimap indicator [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game.units,am,cY,shieldBarPaint,Shield bar paint (blue),verified-exists
method,com.corrodinggames.rts.game.units,am,cY(),getEffectsRenderOffset,Effect rendering offset [sig-backfill: returns android.graphics.PointF],verified-exists
field,com.corrodinggames.rts.game.units,am,cZ,buildBarPaint,Build progress bar paint (yellow),verified-exists
method,com.corrodinggames.rts.game.units,am,cZ(),getMapOriginX,v19.104 agentG: bL.p被减除 (1966行); 原getMinimapScaleX错误,verified
method,com.corrodinggames.rts.game.units,am,c_,isDestroyed,UnitInstance: check if unit is dead/destroyed,body-verified-v1200
method,com.corrodinggames.rts.game.units,am,c_(),isOnRadar,Whether unit shows on radar/minimap [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,ca,velY,Y-axis velocity component,verified-exists
method,com.corrodinggames.rts.game.units,am,ca(),onProjectileImpact,Called after projectile hits this unit [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game.units,am,cb,isMoving,Is currently moving flag,verified-exists
method,com.corrodinggames.rts.game.units,am,cb(),onBuildingComplete,Called when building/manufacturing complete [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game.units,am,cc,targetX,Target X coordinate,verified-exists
method,com.corrodinggames.rts.game.units,am,cc(),getRenderBounds,Static axis-aligned bounding rect [sig-backfill: returns android.graphics.Rect],verified-exists
field,com.corrodinggames.rts.game.units,am,cd,targetY,Target Y coordinate,verified-exists
method,com.corrodinggames.rts.game.units,am,cd(),getHitboxRect,"""AbstractUnit: returns Rect dw field [FIXED: was findTarget - cd returns Rect""",""" not unit search]"""
field,com.corrodinggames.rts.game.units,am,ce,dirX,X direction component,verified-exists
method,com.corrodinggames.rts.game.units,am,ce(),getTargetBounds,Target bounding rect via targetX() [sig-backfill: returns android.graphics.Rect],verified-exists
field,com.corrodinggames.rts.game.units,am,cf,dirY,Y direction component,verified-exists
method,com.corrodinggames.rts.game.units,am,cf(),canMove,Check if unit can move,verified-exists
field,com.corrodinggames.rts.game.units,am,cg,facingAngle,Unit rotation angle in degrees,verified-exists
method,com.corrodinggames.rts.game.units,am,cg(),isTargetableForAI,Whether AI can target this unit [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,ch,turnRate,Turn rate per tick,verified-exists
method,com.corrodinggames.rts.game.units,am,ch(),checkAndRemoveIfDead,AbstractUnit: void - checks !bV && cu<=0 then bv() [FIXED: was canAttack - ch is death check],body-verified-v1300-fixed
method,com.corrodinggames.rts.game.units,am,ci,cullUnit,AbstractUnit: bu()+a()+bt() server-side culling,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,ci(),canBuild,Check if unit can build,verified-exists
method,com.corrodinggames.rts.game.units,am,cj,setHealthZero,AbstractUnit: cu=-1 instant death,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,cj(),getAttackRange,Get attack range,verified-exists
method,com.corrodinggames.rts.game.units,am,ck,hasProductionCapacity,AbstractUnit: bI() && s.c(cm()) factory check,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,ck(),getMoveSpeed,Get current move speed,verified-exists
field,com.corrodinggames.rts.game.units,am,cl,extentY,Collision extent half-height,verified-exists
method,com.corrodinggames.rts.game.units,am,cl(),isIdle,Check if unit is idle,verified-exists
field,com.corrodinggames.rts.game.units,am,cm,buildProgress,Construction completion fraction (0.0-1.0),verified-exists
method,com.corrodinggames.rts.game.units,am,cm(),getDefaultActionType,Default action type category [sig-backfill: returns com.corrodinggames.rts.game.units.a.c],verified-exists
field,com.corrodinggames.rts.game.units,am,cn,sizeScale,Size scale multiplier,verified-exists
method,com.corrodinggames.rts.game.units,am,cn(),getActionCooldownTime,Action cooldown time (-1=none) [sig-backfill: returns float],verified-exists
field,com.corrodinggames.rts.game.units,am,co,isRepairing,Is repairing flag,verified-exists
method,com.corrodinggames.rts.game.units,am,co(),isActionAvailable,Whether action is ready [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cp,isReclaiming,Is reclaiming flag,verified-exists
method,com.corrodinggames.rts.game.units,am,cp(),applyDamage,Apply damage to unit,verified-exists
field,com.corrodinggames.rts.game.units,am,cq,isConstructing,Is constructing flag,verified-exists
method,com.corrodinggames.rts.game.units,am,cq(),countUsableActions,Count enabled+available actions [sig-backfill: returns int],verified-exists
field,com.corrodinggames.rts.game.units,am,cr,isTransporting,Is transporting units flag,verified-exists
method,com.corrodinggames.rts.game.units,am,cr(),canFireAtAirTargets,Whether can target and shoot air units [sig-backfill: returns boolean],verified-exists
method,com.corrodinggames.rts.game.units,am,cs,getTargetAcquisitionRange,AbstractUnit: 21.0f default,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,cs(),getTargetAcquisitionRange,Auto-acquire target range [sig-backfill: returns float],verified-exists
field,com.corrodinggames.rts.game.units,am,ct,isAttackMoving,Is attack-moving flag,verified-exists
method,com.corrodinggames.rts.game.units,am,ct(),checkIsLargeUnit,Check if this is a large unit [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cu,currentIntegrity,Paired resource value (HP for trees, charge for factories)
method,com.corrodinggames.rts.game.units,am,cu(),isRepairable,Whether other units can repair this [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cv,maxIntegrity,Maximum paired resource value,verified-exists
method,com.corrodinggames.rts.game.units,am,cv(),isReclaimable,Whether reclaimable for resources [sig-backfill: returns boolean],verified-exists
field,com.corrodinggames.rts.game.units,am,cw,field_cw,"P3.1-inferred: type=float, was=value12",p3-auto-inferred
method,com.corrodinggames.rts.game.units,am,cw(),getMaxUnitGroupSize,Max units per control group [sig-backfill: returns int],verified-exists
method,com.corrodinggames.rts.game.units,am,cx,getMoveSpeedMult,AbstractUnit: 1.0f default,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,cx(),isIdle,Check if unit is idle,verified-exists
method,com.corrodinggames.rts.game.units,am,cy,getShieldRegenBase,AbstractUnit: 0.0f default,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,cy(),getSpeedMultiplier,Movement speed multiplier [sig-backfill: returns float],verified-exists
field,com.corrodinggames.rts.game.units,am,cz,field_cz,"P3.1-inferred: type=float, was=value14",p3-auto-inferred
method,com.corrodinggames.rts.game.units,am,cz(),getShieldStatModifiers,Shield/energy stat modifiers [sig-backfill: returns com.corrodinggames.rts.game.units.custom.e.f],verified-exists
method,com.corrodinggames.rts.game.units,am,d,getstrictfp boolean,real-class-inferred: com.corrodinggames.rts.game.units.am,real-class-v1200
method,com.corrodinggames.rts.game.units,am,d(am),canBeTargetedBy,AbstractUnit: default true,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,d(boolean),getRenderAngle,AbstractUnit: cg + 90 with flag,body-verified-v1500
method,com.corrodinggames.rts.game.units,am,d(com.corrodinggames.rts.game.n),isVisibleToTeam,fog grid check,body-verified-v1007
field,com.corrodinggames.rts.game.units,am,dA,animatedScreenBounds,Static RectF for animated screen bounds calculation,verified-exists
field,com.corrodinggames.rts.game.units,am,dB,rectF15,[Phase3-inferred] type=android.graphics.RectF,verified-exists
field,com.corrodinggames.rts.game.units,am,dC,textureSrcRect,Static Rect for sprite atlas source rect,verified-exists
field,com.corrodinggames.rts.game.units,am,dD,movementTargetPoint,Static PointF for computed waypoint target position,verified-exists
field,com.corrodinggames.rts.game.units,am,dE,interpolationTargetPoint,Static PointF for interpolated position,verified-exists
field,com.corrodinggames.rts.game.units,am,dG,effectsOffsetPoint,Static PointF for effects render offset,verified-exists
field,com.corrodinggames.rts.game.units,am,dI,customUnitData,Custom mod data container for this unit,verified-exists
method,com.corrodinggames.rts.game.units,am,d_,getPosition,UnitInstance: get world position,body-verified-v1200
field,com.corrodinggames.rts.game.units,am,da,selectionPaint,Selection circle paint,verified-exists
method,com.corrodinggames.rts.game.units,am,da(),getMapOriginY,v19.104 agentG: bL.q被减除; 原getMinimapScaleY错误,verified
field,com.corrodinggames.rts.game.units,am,db,waypointPaint,Waypoint line paint,verified-exists
method,com.corrodinggames.rts.game.units,am,db(),getMinimapDrawRadius,Minimap draw radius [sig-backfill: returns float],verified-exists
field,com.corrodinggames.rts.game.units,am,dc,rangePaint,Attack range circle paint,verified-exists
method,com.corrodinggames.rts.game.units,am,dc(),onUnitDeployed,Called after deploy from factory/transport [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game.units,am,dd,repairRangePaint,Repair range circle paint,verified-exists
